Date ,South Platte Above Cheesman (cfs),South Platte Above Cheesman (AF),South Platte Below Cheesman Downstream (cfs) ,South Platte Below Cheesman Downstream (AF) ,"Temperature, CS, Low","Temperature, CS, high",Roberts Tunnel (cfs),Roberts Tunnel (AF),"Temp, H, SS","Temp, L, SS"
6/18/2021,184,364.964,231,458.1885,56,86,0,0,83,57
6/19/2021,175,347.1125,226,448.271,53,85,0,0,84,52
6/20/2021,176,349.096,120,238.02,48,89,3.245833333,6.438110416,76,48
6/21/2021,178,353.063,73.5,145.78725,50,68,15.95208333,31.64095729,66,49
6/22/2021,158,313.393,74.7,148.16745,53,91,23.0375,45.69488125,85,54
6/23/2021,160,317.36,75,148.7625,57,87,26.95625,53.46772188,90,56
6/24/2021,162,321.327,75,148.7625,48,78,23.19583333,46.00893541,79,48
6/25/2021,174,345.129,75.1,148.96085,50,75,6.966666667,13.81838333,78,50
6/26/2021,185,366.9475,76.2,151.1427,48,66,26.56833333,52.69828916,78,49
6/27/2021,199,394.7165,76.6,151.9361,49,66,21.52173542,42.68836221,71,47
6/28/2021,201,398.6835,76.6,151.9361,49,69,0.0475,0.09421625,69,45
6/29/2021,216,428.436,76.6,151.9361,49,73,0,0,75,48
6/30/2021,214,424.469,76.6,151.9361,52,79,19.84510417,39.36276412,79,48
7/1/2021,253,501.8255,77.2,153.1262,52,76,54.49041667,108.0817415,77,51
7/2/2021,263,521.6605,78.1,154.91135,52,80,58.50416667,116.0430146,81,50
7/3/2021,293,581.1655,78.3,155.30805,52,83,26.29125,52.14869438,88,58
7/4/2021,297,589.0995,78.3,155.30805,53,86,0,0,85,57
7/5/2021,308,610.918,78.3,155.30805,54,84,47.5,94.21625,84,54
7/6/2021,314,622.819,93.6,185.6556,53,80,95.07916667,188.5895271,79,54
7/7/2021,361,716.0435,122,241.987,54,84,95.31666667,189.0606083,85,54
7/8/2021,370,733.895,145,287.6075,56,89,95.2375,188.9035813,88,59
7/9/2021,354,702.159,171,339.1785,57,92,95.31666667,189.0606083,90,54
7/10/2021,326,646.621,195,386.7825,52,81,80.9875,160.6387063,79,48
7/11/2021,304,602.984,207,410.5845,53,82,86.72708333,172.0231698,81,49
7/12/2021,278,551.413,231,458.1885,57,86,135.0583333,267.8882041,85,57
7/13/2021,215,426.4525,257,509.7595,54,81,182.99375,362.9681031,77,52
7/14/2021,201,398.6835,257,509.7595,47,74,210.54375,417.6135281,72,53
7/15/2021,199,394.7165,233,462.1555,52,84,199.2625,395.2371688,83,54
7/16/2021,202,400.667,198,392.733,55,84,136.20625,270.1650969,87,55
7/17/2021,207,410.5845,198,392.733,54,85,135.85,269.458475,88,56
7/18/2021,207,410.5845,199,394.7165,53,88,137.4729167,272.6775303,88,57
7/19/2021,203,402.6505,199,394.7165,55,88,133.3166667,264.4336084,88,58
7/20/2021,204,404.634,200,396.7,58,92,142.025,281.7065875,91,62
7/21/2021,216,428.436,200,396.7,56,86,149.625,296.7811875,88,62
7/22/2021,250,495.875,200,396.7,58,88,120.3333333,238.6811666,90,59
7/23/2021,256,507.776,200,396.7,57,89,125.0833333,248.1027916,90,58
7/24/2021,286,567.281,200,396.7,56,78,57.85025,114.7459709,79,58
7/25/2021,295,585.1325,224,444.304,53,87,0,0,88,57
7/26/2021,298,591.083,270,535.545,53,88,0,0,89,58
7/27/2021,307,608.9345,322,638.687,56,89,47.14375,93.50962813,91,58
7/28/2021,284,563.314,348,690.258,57,93,94.32708333,187.0977698,93,55
7/29/2021,268,531.578,347,688.2745,58,88,76.88270833,152.496852,88,55
7/30/2021,243,481.9905,347,688.2745,57,88,29.70123542,58.91240046,88,56
7/31/2021,242,480.007,347,688.2745,56,74,0.02375,0.047108125,73,56
8/1/2021,248,491.908,317,628.7695,53,75,0,0,77,54
8/2/2021,268,531.578,298,591.083,56,82,0,0,83,56
8/3/2021,315,624.8025,322,638.687,55,77,0,0,79,56
8/4/2021,336,666.456,349,692.2415,50,76,0,0,78,53
8/5/2021,337,668.4395,349,692.2415,53,85,0,0,87,53
8/6/2021,336,666.456,378,749.763,54,89,0,0,90,53
8/7/2021,344,682.324,400,793.4,49,80,0,0,78,51
8/8/2021,361,716.0435,400,793.4,51,88,0,0,87,54
8/9/2021,368,729.928,400,793.4,51,88,0,0,89,53
8/10/2021,332,658.522,400,793.4,51,88,101.4520833,201.2302072,88,54
8/11/2021,361,716.0435,387,767.6145,53,90,232.0375,460.2463813,90,55
8/12/2021,329,652.5715,373,739.8455,55,83,260.3791667,516.4620771,82,52
8/13/2021,284,563.314,360,714.06,53,81,260.4583333,516.6191041,82,53
8/14/2021,249,493.8915,313,620.8355,55,87,260.5375,516.7761313,88,55
8/15/2021,242,480.007,278,551.413,49,82,294.2229167,583.5911553,86,54
8/16/2021,227,450.2545,278,551.413,52,86,338.3583333,671.1337541,89,76
8/17/2021,192,380.832,278,551.413,52,88,338.0020833,670.4271322,90,57
8/18/2021,179,355.0465,251,497.8585,58,88,337.36875,669.1709156,90,58
8/19/2021,181,359.0135,198,392.733,54,79,378.8916667,751.5316209,77,46
8/20/2021,188,372.898,177,351.0795,55,80,427.025,847.0040875,76,46
8/21/2021,183,362.9805,177,351.0795,53,75,407.7479167,808.7679928,82,47
8/22/2021,181,359.0135,177,351.0795,51,85,378.575,750.9035125,85,48
8/23/2021,179,355.0465,177,351.0795,51,87,377.6645833,749.097701,89,55
8/24/2021,178,353.063,177,351.0795,49,88,397.0208333,787.4908229,89,45
8/25/2021,172,341.162,178,353.063,50,89,407.8666667,809.0035334,83,45
8/26/2021,165,327.2775,179,355.0465,52,83,410.4791667,814.1854271,79,49
8/27/2021,166,329.261,179,355.0465,52,89,428.56875,850.0661156,91,52
8/28/2021,160,317.36,179,355.0465,54,88,428.2125,849.3594938,88,51
8/29/2021,154,305.459,179,355.0465,49,81,428.4895833,849.9090885,78,54
8/30/2021,155,307.4425,179,355.0465,50,86,428.1729167,849.2809803,89,52
8/31/2021,152,301.492,179,355.0465,51,88,427.975,848.8884125,90,55
9/1/2021,151,299.5085,179,355.0465,52,83,428.2916667,849.5165209,84,50
9/2/2021,160,317.36,179,355.0465,53,75,403.9875,801.3092063,79,50
9/3/2021,168,333.228,179,355.0465,50,78,328.81875,652.2119906,80,52
9/4/2021,175,347.1125,179,355.0465,47,79,301.9416667,598.9012959,81,52
9/5/2021,171,339.1785,179,355.0465,48,83,327.75,650.092125,82,51
9/6/2021,169,335.2115,179,355.0465,46,87,334.3208333,663.1253729,89,52
9/7/2021,162,321.327,179,355.0465,48,85,355.1416667,704.4234959,81,49
9/8/2021,158,313.393,179,355.0465,47,87,391.75625,777.0485219,81,52
9/9/2021,156,309.426,179,355.0465,48,91,428.6875,850.3016563,91,51
9/10/2021,155,307.4425,179,355.0465,50,91,427.8166667,848.5743584,92,52
9/11/2021,154,305.459,179,355.0465,51,89,427.8958333,848.7313854,94,54
9/12/2021,153,303.4755,179,355.0465,50,80,427.8166667,848.5743584,81,55
9/13/2021,152,301.492,179,355.0465,47,80,427.6979167,848.3388178,80,44
9/14/2021,149,295.5415,179,355.0465,46,78,427.7770833,848.4958447,77,44
9/15/2021,145,287.6075,178,353.063,45,85,392.4291667,778.3832521,88,49
9/16/2021,142,281.657,162,321.327,45,85,344.73125,683.7744344,90,46
9/17/2021,138,273.723,149,295.5415,44,80,291.4125,578.0166938,69,46
9/18/2021,131,259.8385,149,295.5415,45,84,256.3416667,508.4536959,91,48
9/19/2021,127,251.9045,149,295.5415,49,77,261.8833333,519.4455916,85,48
9/20/2021,121,240.0035,149,295.5415,37,64,272.4125,540.3301938,65,34
9/21/2021,112,222.152,150,297.525,36,67,267.3458333,530.2804604,64,34
9/22/2021,109,216.2015,150,297.525,38,79,256.2625,508.2966688,77,39
9/23/2021,103,204.3005,150,297.525,42,79,266.6333333,528.8672166,80,44
9/24/2021,101,200.3335,150,297.525,43,77,266.5541667,528.7101896,70,44
9/25/2021,98.8,195.9698,150,297.525,43,84,155.9108333,309.2491379,85,43
9/26/2021,99.8,197.9533,151,299.5085,46,85,290.10625,575.4257469,85,43
9/27/2021,99.3,196.96155,151,299.5085,47,79,254.24375,504.2924781,83,48
9/28/2021,98.1,194.58135,201,398.6835,43,78,250.9979167,497.8543678,78,42
9/29/2021,107,212.2345,224,444.304,41,65,254.6,504.9991,66,41
9/30/2021,108,214.218,179,355.0465,42,54,231.4041667,458.9901646,50,42
10/1/2021,107,212.2345,149,295.5415,43,64,233.81875,463.7794906,64,40
10/2/2021,104.6259432,207.5255584,149,295.5415,38,66,161.1041667,319.5501146,66,40
10/3/2021,102.3045607,202.9210962,149,295.5415,37,71,160.7083333,318.7649791,74,41
10/4/2021,100.0346838,198.4187952,149,295.5415,38,76,161.025,319.3930875,76,43
10/5/2021,97.81516957,194.0163888,149,295.5415,42,77,176.5416667,350.1703959,79,46
10/6/2021,95.64490073,189.7116606,149,295.5415,41,72,208.9208333,414.3944729,78,38
10/7/2021,93.52278462,185.5024433,201,398.6835,43,75,208.2083333,412.9812291,76,38
10/8/2021,91.44775284,181.3866178,249,493.8915,44,71,208.9208333,414.3944729,75,37
10/9/2021,89.41876072,177.3621119,249,493.8915,33,66,208.2083333,412.9812291,73,29
10/10/2021,87.43478676,173.4268995,188,372.898,30,63,176.9375,350.9555313,63,29
10/11/2021,85.49483211,169.5789995,149,295.5415,30,64,64.87708333,128.6836948,70,32
10/12/2021,83.5979201,165.8164745,149,295.5415,32,48,24.10625,47.81474688,49,28
10/13/2021,81.74309572,162.1374304,149,295.5415,26,56,48.88541667,96.96422396,60,32
10/14/2021,79.92942517,158.5400148,149,295.5415,27,51,47.38125,93.98070938,51,24
10/15/2021,78.15599533,155.0224167,150,297.525,26,54,41.36458333,82.04665104,52,23
10/16/2021,76.42191336,151.5828652,151,299.5085,29,69,23.275,46.1659625,68,32
10/17/2021,74.72630625,148.2196285,151,299.5085,34,74,23.35416667,46.32298959,74,36
10/18/2021,73.06832034,144.9310134,151,299.5085,36,67,57.07916667,113.2165271,74,28
10/19/2021,71.44712089,141.7153643,151,299.5085,27,58,96.9,192.20115,55,25
10/20/2021,69.86189172,138.5710622,232,460.172,27,66,103.9662583,206.2170733,61,24
10/21/2021,68.31183474,135.4965242,348,690.258,29,60,0.087083333,0.172729791,57,33
10/22/2021,66.79616957,132.4902023,307,608.9345,29,71,0.0475,0.09421625,71,30
10/23/2021,65.31413313,129.5505831,281,557.3635,35,68,0.0475,0.09421625,71,29
10/24/2021,63.8649793,126.6761864,281,557.3635,36,66,0.0475,0.09421625,64,30
10/25/2021,62.44797849,123.8655653,198,392.733,47,77,8.177916667,16.22089771,83,42
10/26/2021,61.06241731,121.1173047,100,198.35,30,62,93.8125,186.0770938,71,20
10/27/2021,59.7075982,118.430021,101,200.3335,28,54,93.17916667,184.8208771,55,25
10/28/2021,58.38283906,115.8023613,101,200.3335,29,60,93.1,184.66385,54,24
10/29/2021,57.08747295,113.2330026,101,200.3335,29,70,102.5208333,203.3500729,72,28
10/30/2021,55.8208477,110.7206514,101,200.3335,29,71,126.35,250.615225,70,29
10/31/2021,54.58232563,108.2640429,101,200.3335,28,45,135.9291667,269.6155021,38,27
11/1/2021,53.3712832,105.8619402,101,200.3335,29,45,152.8708333,303.2192979,38,31
11/2/2021,52.18711071,103.5131341,101,200.3335,31,49,139.05625,275.8180719,45,27
11/3/2021,51.02921199,101.216442,102,202.317,28,58,119.9375,237.8960313,58,30
11/4/2021,49.89700408,98.9707076,102,202.317,27,67,68.99375,136.8491031,67,28
11/5/2021,48.78991698,96.77480032,102,202.317,31,72,65.94583333,130.8035604,73,27
11/6/2021,47.70739331,94.62761462,102,202.317,31,72,71.13125,141.0888344,76,29
11/7/2021,46.64888807,92.52806949,103,204.3005,29,71,56.80208333,112.6669323,74,23
11/8/2021,45.61386837,90.4751079,102,202.317,28,59,78.05833333,154.8287042,48,23
11/9/2021,44.6018131,88.46769629,103,204.3005,30,62,103.4708333,205.2343979,62,28
11/10/2021,43.61221276,86.50482402,103,204.3005,33,54,102.9958333,204.2922354,57,19
11/11/2021,42.64456913,84.58550287,103,204.3005,32,54,102.4416667,203.1930459,55,19
11/12/2021,41.69839504,82.70876655,97,192.3995,34,62,94.40625,187.2547969,54,20
11/13/2021,40.77321413,80.87367022,93.4,185.2589,31,67,84.3125,167.2338438,68,25
11/14/2021,39.86856062,79.07929,66.8,132.4978,49,65,84.39166667,167.3908708,63,28
11/15/2021,38.98397907,77.32472248,52.5,104.13375,43,65,71.80416667,142.4235646,70,39
11/16/2021,38.11902412,75.60908435,52.5,104.13375,23,64,46.82708333,92.88151979,69,25
11/17/2021,37.27326032,73.93151184,53.3,105.72055,11,34,46.74791667,92.72449271,35,15
11/18/2021,36.44626185,72.29116038,53.8,106.7123,13,59,46.66875,92.56746563,55,17
11/19/2021,35.63761237,70.68720413,53.8,106.7123,29,62,94.40625,187.2547969,61,23
11/20/2021,34.84690475,69.11883557,67.6,134.0846,21,55,141.7479167,281.1569928,57,21
11/21/2021,34.07374092,67.58526511,79.9,158.48165,21,54,141.5895833,280.8429385,53,24
11/22/2021,33.31773161,66.08572066,79.9,158.48165,29,67,138.34375,274.4048281,58,28
11/23/2021,32.57849623,64.61944727,79.9,158.48165,32,65,121.0854167,240.172924,69,26
11/24/2021,31.85566259,63.18570674,79.9,158.48165,9,38,73.58541667,145.956674,39,18
11/25/2021,31.14886678,61.78377726,79.9,158.48165,15,49,13.10208333,25.98798229,46,18
11/26/2021,30.45775297,60.41295301,79.9,158.48165,27,63,0.2375,0.47108125,54,25
11/27/2021,29.7819732,59.07254385,79.9,158.48165,26,54,1.417083333,2.810784791,53,24
11/28/2021,29.12118727,57.76187495,79.9,158.48165,28,66,2.204791667,4.373204271,57,29
11/29/2021,28.47506249,56.48028644,94.7,187.83745,30,70,1.444791667,2.865744271,67,25
11/30/2021,27.84327356,55.22713311,105,208.2675,30,62,0.57,1.130595,59,24
12/1/2021,27.22550242,54.00178405,150,297.525,29,70,35.08270833,69.58655197,68,32
12/2/2021,26.62143804,52.80362236,179,355.0465,27,69,23.37,46.354395,64,24
12/3/2021,26.03077631,51.63204482,179,355.0465,28,61,11.75937708,23.32472444,57,23
12/4/2021,25.45321986,50.48646159,205,406.6175,29,65,0.095,0.1884325,59,31
12/5/2021,24.8884779,49.36629592,219,434.3865,12,62,0.085104167,0.168804115,63,12
12/6/2021,24.33626613,48.27098388,219,434.3865,12,45,0.0475,0.09421625,33,11
12/7/2021,23.79630653,47.19997401,245,485.9575,25,52,0.0475,0.09421625,48,23
12/8/2021,23.26832726,46.15272711,260,515.71,27,55,0.0475,0.09421625,57,24
12/9/2021,22.75206249,45.12871595,209,414.5515,28,50,0.039583333,0.078513541,54,20
12/10/2021,22.24725232,44.12742498,174,345.129,13,33,0,0,30,0
12/11/2021,21.7536426,43.1483501,174,345.129,16,50,0,0,45,9
12/12/2021,21.27098482,42.1909984,174,345.129,26,62,0,0,53,26
12/13/2021,20.79903599,41.25488788,173,343.1455,28,60,0,0,63,23
12/14/2021,20.33755849,40.33954726,173,343.1455,41,57,0,0,63,23
12/15/2021,19.88632,39.44451572,173,343.1455,20,42,0,0,47,22
12/16/2021,19.44509334,38.56934264,173,343.1455,15,47,0,0,52,13
12/17/2021,19.01365637,37.71358741,195,386.7825,7,40,0,0,38,8
12/18/2021,18.59179189,36.87681921,210,416.535,8,46,0,0,40,13
12/19/2021,18.1792875,36.05861676,210,416.535,18,56,0,0,58,20
12/20/2021,17.77593553,35.25856813,219,434.3865,20,56,0,0,49,21
12/21/2021,17.38153292,34.47627054,229,454.2215,31,57,0,0,58,15
12/22/2021,16.99588109,33.71133013,229,454.2215,38,60,0,0,63,18
12/23/2021,16.61878588,32.9633618,218,432.403,45,57,0,0,64,24
12/24/2021,16.25005746,32.23198898,212,420.502,30,49,0,0,44,17
12/25/2021,15.88951018,31.51684345,188,372.898,26,46,0,0,50,17
12/26/2021,15.53696253,30.81756517,173,343.1455,24,44,0,0,49,9
12/27/2021,15.192237,30.1338021,173,343.1455,20,41,0,0,46,9
12/28/2021,14.85516006,29.46520997,149,295.5415,17,39,0,0,30,7
12/29/2021,14.52556199,28.81145221,135,267.7725,17,39,0,0,26,6
12/30/2021,14.20327686,28.17219965,135,267.7725,29,42,0,0,45,16
12/31/2021,13.88814242,27.54713048,135,267.7725,8,40,0,0,35,7
1/1/2022,13.91895928,27.60825573,136,269.756,-5,15,0,0,11,-2
1/2/2022,13.94977614,27.66938097,136,269.756,-1,38,0,0,35,4
1/3/2022,13.980593,27.73050621,136,269.756,19,50,0,0,49,18
1/4/2022,14.01140986,27.79163146,136,269.756,28,45,0,0,50,12
1/5/2022,14.04222672,27.8527567,136,269.756,1,47,0,0,50,1
1/6/2022,14.07304358,27.91388195,136,269.756,1,54,0,0,27,1
1/7/2022,14.10386044,27.97500719,144,285.624,36,59,0,0,59,19
1/8/2022,14.13467731,28.03613243,150,297.525,15,48,0,0,44,17
1/9/2022,14.16549417,28.09725768,151,299.5085,15,48,0,0,39,17
1/10/2022,14.19631103,28.15838292,151,299.5085,16,54,0,0,50,19
1/11/2022,14.22712789,28.21950817,151,299.5085,19,57,0,0,52,21
1/12/2022,14.25794475,28.28063341,177,351.0795,25,57,0,0,50,26
1/13/2022,14.28876161,28.34175865,190,376.865,25,63,0,0,56,21
1/14/2022,14.31957847,28.4028839,190,376.865,7,39,0,0,39,6
1/15/2022,14.35039533,28.46400914,190,376.865,6,20,0,0,36,10
1/16/2022,14.38121219,28.52513439,190,376.865,21,45,0,0,41,13
1/17/2022,14.41202906,28.58625963,190,376.865,24,56,0,0,48,13
1/18/2022,14.44284592,28.64738488,168,333.228,21,45,0,0,43,21
1/19/2022,14.47366278,28.70851012,151,299.5085,11,26,0,0,25,15
1/20/2022,14.50447964,28.76963536,140,277.69,12,45,0,0,39,14
1/21/2022,14.5352965,28.83076061,132,261.822,21,36,0,0,35,18
1/22/2022,14.56611336,28.89188585,132,261.822,14,44,0,0,39,18
1/23/2022,14.59693022,28.9530111,132,261.822,15,49,0,0,43,17
1/24/2022,14.62774708,29.01413634,132,261.822,17,45,0,0,43,19
1/25/2022,14.65856394,29.07526158,118,234.053,6,27,0,0,25,7
1/26/2022,14.68938081,29.13638683,108,214.218,6,43,0,0,38,8
1/27/2022,14.72019767,29.19751207,103,204.3005,2,24,0,0,23,7
1/28/2022,14.75101453,29.25863732,99.1,196.56485,6,47,0,0,39,7
1/29/2022,14.78183139,29.31976256,99.1,196.56485,13,58,0,0,51,16
1/30/2022,14.81264825,29.3808878,99.1,196.56485,13,58,0,0,57,16
1/31/2022,14.84346511,29.44201305,99.1,196.56485,18,59,0,0,62,13
2/1/2022,14.87428197,29.50313829,96,190.416,7,37,0,0,9,9
2/2/2022,14.90509883,29.56426354,93.8,186.0523,-14,13,0,0,77,-7
2/3/2022,14.93591569,29.62538878,94,186.449,-14,24,0,0,24,-8
2/4/2022,14.96673256,29.68651402,93.9,186.25065,-4,40,0,0,39,2
2/5/2022,14.99754942,29.74763927,93.8,186.0523,20,48,0,0,52,13
2/6/2022,15.02836628,29.80876451,93.7,185.85395,8,33,0,0,37,15
2/7/2022,15.05918314,29.86988976,93.7,185.85395,10,52,0,0,52,15
2/8/2022,15.09,29.931015,93.7,185.85395,24,48,0,0,48,16
2/9/2022,15.79287137,31.32516036,93.7,185.85395,18,52,0,0,52,16
2/10/2022,16.52848152,32.7842431,77.9,154.51465,18,57,0,0,57,24
2/11/2022,17.29835537,34.31128789,68.6,136.0681,1,36,0,0,33,9
2/12/2022,18.10408889,35.90946032,68.6,136.0681,1,40,0,0,39,9
2/13/2022,18.94735236,37.58207341,68.7,136.26645,15,54,0,0,56,16
2/14/2022,19.82989388,39.33259451,68.6,136.0681,19,54,0,0,56,20
2/15/2022,20.75354297,41.16465248,68.8,136.4648,20,57,0,0,58,17
2/16/2022,21.72021435,43.08204517,69.3,137.45655,4,46,0,0,33,-1
2/17/2022,22.73191196,45.08874736,106,210.251,5,35,0,0,32,-1
2/18/2022,23.79073304,47.18891898,153,303.4755,18,50,0,0,47,19
2/19/2022,24.89887254,49.38691369,170,337.195,24,54,0,0,58,19
2/20/2022,26.05862766,51.68728796,170,337.195,27,56,0,0,61,19
2/21/2022,27.27240256,54.09481049,170,337.195,-4,48,0,0,54,-26
2/22/2022,28.54271343,56.61447209,170,337.195,-6,10,0,0,4,-3.4
2/23/2022,29.87219363,59.25149606,199,394.7165,-4,18,0,0,9,-3
2/24/2022,31.26359917,62.01134896,219,434.3865,-1,33,0,0,24,-3
2/25/2022,32.71981447,64.89975199,219,434.3865,4,32,0,0,28,-4
2/26/2022,34.24385826,67.92269286,218,432.403,8,39,0,0,38,2
2/27/2022,35.83888991,71.08643814,201,398.6835,14,57,0,0,58,16
2/28/2022,37.50821593,74.3975463,164,325.294,22,61,0,0,61,25
3/1/2022,39.25529686,77.86288132,139,275.7065,23,66,0,0,67,31
3/2/2022,41.0837544,81.48962686,139,275.7065,28,67,0,0,69,32
3/3/2022,42.99737897,85.28530119,140,277.69,29,68,0,0,68,27
3/4/2022,45.00013754,89.2577728,140,277.69,30,57,0,0,62,28
3/5/2022,47.09618183,93.41527665,140,277.69,18,46,0,0,37,19
3/6/2022,49.28985697,97.7664313,140,277.69,10,23,0,0,37,12
3/7/2022,51.58571047,102.3202567,140,277.69,9,30,0,0,37,9
3/8/2022,53.98850166,107.086193,191,378.8485,10,35,0,0,38,10
3/9/2022,56.50321155,112.0741201,224,444.304,-7,24,0,0,17,-7
3/10/2022,59.13505315,117.2943779,245,485.9575,-4,22,0,0,19,-6
3/11/2022,61.8894823,122.7577881,265,525.6275,0,36,0,0,36,7
3/12/2022,64.77220895,128.4756765,228,452.238,27,55,0,0,58,18
3/13/2022,67.78920904,134.4598961,189,374.8815,26,57,0,0,63,25
3/14/2022,70.94673683,140.7228525,189,374.8815,25,52,0,0,52,24
3/15/2022,74.2513379,147.2775287,189,374.8815,26,63,0,0,67,24
3/16/2022,77.70986273,154.1375127,186,368.931,28,50,0,0,49,29
3/17/2022,81.32948087,161.3170253,184,364.964,10,33,0,0,31,16
3/18/2022,85.11769583,168.8309497,184,364.964,11,47,0,0,45,16
3/19/2022,89.08236061,176.6948623,184,364.964,23,54,0,0,56,19
3/20/2022,93.23169401,184.9250651,184,364.964,30,58,0,0,62,24
3/21/2022,97.57429762,193.5386193,184,364.964,23,31,0,0,34,19
3/22/2022,102.1191737,202.5533811,185,366.9475,11,38,0,0,40,18
3/23/2022,106.8757439,211.988038,185,366.9475,12,50,0,0,51,15
3/24/2022,111.8538685,221.8621482,186,368.931,23,60,0,0,62,26
3/25/2022,117.0638673,232.1961808,186,368.931,32,66,0,0,60,29
3/26/2022,122.5165407,243.0115584,186,368.931,34,72,0,0,76,33
3/27/2022,128.223192,254.3307014,186,368.931,34,73,0,0,73,30
3/28/2022,134.1956513,266.1770744,186,368.931,41,70,0,0,75,30
3/29/2022,140.4462995,278.5752351,159,315.3765,27,52,0,0,54,27
3/30/2022,146.9880943,291.550885,120,238.02,21,43,0,0,45,24
3/31/2022,153.8345968,305.1309228,107,212.2345,22,57,0,0,60,26
4/1/2022,161,319.3435,133,263.8055,32,57,0,0,58,24
4/2/2022,153,303.4755,157,311.4095,33,68,0,0,64,24
4/3/2022,149,295.5415,159,315.3765,32,46,0,0,54,30
4/4/2022,151,299.5085,160,317.36,32,64,0,0,67,36
4/5/2022,149,295.5415,160,317.36,27,58,0,0,62,19
4/6/2022,145,287.6075,160,317.36,21,43,0,0,45,16
4/7/2022,136,269.756,190,376.865,21,50,0,0,50,16
4/8/2022,131,259.8385,210,416.535,22,65,0,0,65,27
4/9/2022,128,253.888,210,416.535,36,68,0,0,74,36
4/10/2022,128,253.888,210,416.535,34,54,0,0,57,26
4/11/2022,127,251.9045,210,416.535,34,61,0,0,67,26
4/12/2022,127,251.9045,210,416.535,20,52,0,0,75,16
4/13/2022,124,245.954,207,410.5845,21,34,0,0,39,16
4/14/2022,120,238.02,207,410.5845,33,54,0,0,57,29
4/15/2022,118,234.053,207,410.5845,27,63,0,0,68,24
4/16/2022,115,228.1025,207,410.5845,28,66,0,0,55,24
4/17/2022,115,228.1025,207,410.5845,28,62,0,0,67,24
4/18/2022,116,230.086,236,468.106,30,62,0,0,59,24
4/19/2022,115,228.1025,305,604.9675,34,75,0,0,79,34
4/20/2022,117,232.0695,334,662.489,37,71,0,0,70,33
4/21/2022,115,228.1025,334,662.489,39,77,0,0,81,38
4/22/2022,116,230.086,276,547.446,41,75,80.1042,158.8866807,83,46
4/23/2022,123,243.9705,233,462.1555,27,57,98.95,196.267325,60,25
4/24/2022,121,240.0035,234,464.139,26,47,99.375,197.1103125,50,25
4/25/2022,132,261.822,233,462.1555,26,50,99.375,197.1103125,52,28
4/26/2022,134,265.789,233,462.1555,35,68,99.5,197.35825,73,31
4/27/2022,133,263.8055,232,460.172,33,69,153.625,304.7151875,73,31
4/28/2022,134,265.789,232,460.172,36,70,164.1667,325.6246495,72,31
