Date ,Waterton Gage (cfs),"Temp Ch, C (high) ","Chatfield, Low Temp (C)","Waterton Gage, High Water Temp (C)","Waterton Gage, Low Water Temp (C)"
9/4/2018,63.7,26.1,12.8,18.639470000000003,10.716660000000001
9/5/2018,65.1,23.3,9.4,16.971510000000002,8.69128
9/6/2018,64.1,21.7,11.7,16.01839,10.06139
9/7/2018,64.4,23.9,10.0,17.32893,9.0487
9/8/2018,63.3,28.3,9.4,19.95001,8.69128
9/9/2018,62.7,29.4,13.9,20.60528,11.371929999999999
9/10/2018,65.7,30.0,13.9,20.962699999999998,11.371929999999999
9/11/2018,70.1,31.7,13.9,21.97539,11.371929999999999
9/12/2018,66.0,33.3,16.1,22.92851,12.68247
9/13/2018,64.9,34.4,14.4,23.583779999999997,11.66978
9/14/2018,66.2,32.2,13.9,22.27324,11.371929999999999
9/15/2018,68.2,33.3,11.7,22.92851,10.06139
9/16/2018,65.5,32.8,14.4,22.63066,11.66978
9/17/2018,67.9,31.7,15.0,21.97539,12.027199999999999
9/18/2018,24.4,31.1,15.0,21.61797,12.027199999999999
9/19/2018,20.0,30.0,15.0,20.962699999999998,12.027199999999999
9/20/2018,19.9,30.0,15.0,20.962699999999998,12.027199999999999
9/21/2018,19.7,26.7,9.4,18.99689,8.69128
9/22/2018,19.6,25.0,11.7,17.9842,10.06139
9/23/2018,18.6,29.4,12.8,20.60528,10.716660000000001
9/24/2018,19.1,24.4,7.2,17.62678,7.380739999999999
9/25/2018,18.6,17.2,3.9,13.337739999999998,5.41493
9/26/2018,18.5,21.7,6.1,16.01839,6.72547
9/27/2018,19.1,25.6,5.0,18.341620000000002,6.0702
9/28/2018,20.0,13.3,0.0,11.01451,3.0917
9/29/2018,20.1,30.0,1.1,20.962699999999998,3.74697
9/30/2018,20.4,16.1,3.3,12.68247,5.05751
10/1/2018,20.8,19.4,3.3,14.648279999999998,5.05751
10/2/2018,21.0,27.2,10.0,19.29474,9.0487
10/3/2018,20.8,30.0,10.0,20.962699999999998,9.0487
10/4/2018,19.6,18.3,6.7,13.99301,7.08289
10/5/2018,21.2,23.3,2.2,16.971510000000002,4.40224
10/6/2018,22.9,19.4,2.8,14.648279999999998,4.75966
10/7/2018,23.4,8.3,3.3,8.036010000000001,5.05751
10/8/2018,21.8,5.0,2.8,6.0702,4.75966
10/9/2018,20.1,3.3,0.0,5.05751,3.0917
10/10/2018,19.6,2.2,-0.6,4.40224,2.73428
10/11/2018,21.2,8.9,0.0,8.39343,3.0917
10/12/2018,21.0,18.9,1.7,14.35043,4.10439
10/13/2018,21.4,18.9,-6.7,14.35043,-0.8994900000000001
10/14/2018,20.6,-3.3,-7.8,1.12589,-1.5547600000000004
10/15/2018,20.8,8.3,-7.2,8.036010000000001,-1.19734
10/16/2018,20.8,12.8,-1.1,10.716660000000001,2.4364299999999997
10/17/2018,20.7,15.6,2.2,12.38462,4.40224
10/18/2018,20.7,20.0,4.4,15.0057,5.71278
10/19/2018,20.7,18.3,4.4,13.99301,5.71278
10/20/2018,20.7,21.1,5.6,15.66097,6.427619999999999
10/21/2018,21.2,22.2,6.1,16.31624,6.72547
10/22/2018,21.4,23.3,4.4,16.971510000000002,5.71278
10/23/2018,22.2,19.4,4.4,14.648279999999998,5.71278
10/24/2018,22.4,15.6,3.9,12.38462,5.41493
10/25/2018,29.0,18.3,4.4,13.99301,5.71278
10/26/2018,28.3,20.0,2.8,15.0057,4.75966
10/27/2018,22.3,22.2,-0.6,16.31624,2.73428
10/28/2018,20.2,25.0,-0.6,17.9842,2.73428
10/29/2018,22.6,27.2,4.4,19.29474,5.71278
10/30/2018,22.2,6.1,0.0,6.72547,3.0917
10/31/2018,22.9,7.8,-1.7,7.738160000000001,2.07901
11/1/2018,22.2,12.2,1.1,10.35924,3.74697
11/2/2018,23.2,18.9,1.1,14.35043,3.74697
11/3/2018,29.3,10.0,-3.9,9.0487,0.7684699999999998
11/4/2018,33.0,11.1,-1.1,9.70397,2.4364299999999997
11/5/2018,32.1,12.2,-6.1,10.35924,-0.5420699999999998
11/6/2018,32.8,11.1,-6.7,9.70397,-0.8994900000000001
11/7/2018,32.8,6.1,-3.9,6.72547,0.7684699999999998
11/8/2018,27.3,2.2,-7.2,4.40224,-1.19734
11/9/2018,18.2,6.7,-9.4,7.08289,-2.5078800000000006
11/10/2018,18.9,14.4,-2.8,11.66978,1.42374
11/11/2018,22.1,-2.2,-7.2,1.7811599999999999,-1.19734
11/12/2018,21.0,-2.8,-11.7,1.42374,-3.87799
11/13/2018,20.6,8.9,-4.4,8.39343,0.4706199999999998
11/14/2018,20.6,16.1,1.1,12.68247,3.74697
11/15/2018,21.0,15.6,0.0,12.38462,3.0917
11/16/2018,21.8,14.4,0.6,11.66978,3.4491199999999997
11/17/2018,21.5,1.7,-7.8,4.10439,-1.5547600000000004
11/18/2018,18.7,11.1,-7.2,9.70397,-1.19734
11/19/2018,17.6,10.0,-5.6,9.0487,-0.24421999999999988
11/20/2018,20.5,15.0,1.1,12.027199999999999,3.74697
11/21/2018,20.7,16.7,2.2,13.03989,4.40224
11/22/2018,19.1,16.7,-2.8,13.03989,1.42374
11/23/2018,18.8,11.7,-1.1,10.06139,2.4364299999999997
11/24/2018,18.4,15.6,-7.2,12.38462,-1.19734
11/25/2018,18.6,6.7,-7.2,7.08289,-1.19734
11/26/2018,21.4,12.2,-5.0,10.35924,0.11319999999999997
11/27/2018,18.4,12.8,-2.2,10.716660000000001,1.7811599999999999
11/28/2018,17.9,16.7,-4.4,13.03989,0.4706199999999998
11/29/2018,17.6,9.4,-4.4,8.69128,0.4706199999999998
11/30/2018,18.4,2.2,-7.8,4.40224,-1.5547600000000004
12/1/2018,19.6,7.2,-8.9,7.380739999999999,-2.21003
12/2/2018,25.0,2.2,-7.2,4.40224,-1.19734
12/3/2018,20.4,1.1,-11.1,3.74697,-3.5205699999999998
12/4/2018,31.3,4.4,-11.1,5.71278,-3.5205699999999998
12/5/2018,42.7,10.6,-8.3,9.40612,-1.8526100000000008
12/6/2018,24.4,-1.1,-11.1,2.4364299999999997,-3.5205699999999998
12/7/2018,27.4,6.7,-11.7,7.08289,-3.87799
12/8/2018,26.0,10.0,-11.7,9.0487,-3.87799
12/9/2018,24.0,7.2,-5.6,7.380739999999999,-0.24421999999999988
12/10/2018,26.7,12.8,-1.1,10.716660000000001,2.4364299999999997
12/11/2018,24.3,12.8,-1.1,10.716660000000001,2.4364299999999997
12/12/2018,24.1,10.6,-9.4,9.40612,-2.5078800000000006
12/13/2018,29.0,7.2,-9.4,7.380739999999999,-2.5078800000000006
12/14/2018,34.8,14.4,-5.0,11.66978,0.11319999999999997
12/15/2018,29.7,13.3,-2.8,11.01451,1.42374
12/16/2018,25.3,-17.8,-17.8,-7.511760000000001,-7.511760000000001
12/17/2018,30.0,16.1,-6.1,12.68247,-0.5420699999999998
12/18/2018,22.9,13.3,-2.2,11.01451,1.7811599999999999
12/19/2018,28.3,10.0,-10.0,9.0487,-2.8653
12/20/2018,45.3,11.1,-5.6,9.70397,-0.24421999999999988
12/21/2018,55.3,17.8,-7.2,13.69516,-1.19734
12/22/2018,38.7,2.2,-13.3,4.40224,-4.831110000000001
12/23/2018,40.0,11.1,-6.1,9.70397,-0.5420699999999998
12/24/2018,38.3,8.9,-4.4,8.39343,0.4706199999999998
12/25/2018,33.0,7.2,-9.4,7.380739999999999,-2.5078800000000006
12/26/2018,28.9,2.8,-11.1,4.75966,-3.5205699999999998
12/27/2018,21.2,-1.1,-15.0,2.4364299999999997,-5.8438
12/28/2018,26.6,-4.4,-17.8,0.4706199999999998,-7.511760000000001
12/29/2018,21.8,6.1,-12.8,6.72547,-4.53326
12/30/2018,31.8,12.8,-6.7,10.716660000000001,-0.8994900000000001
12/31/2018,25.6,-6.1,-20.6,-0.5420699999999998,-9.179720000000001
1/1/2019,25.3,-7.2,-20.0,-1.19734,-8.8223
1/2/2019,35.2,3.9,-9.4,5.41493,-2.5078800000000006
1/3/2019,46.4,10.0,-4.4,9.0487,0.4706199999999998
1/4/2019,49.6,18.3,1.1,13.99301,3.74697
1/5/2019,39.4,16.1,-6.1,12.68247,-0.5420699999999998
1/6/2019,33.1,12.8,-5.0,10.716660000000001,0.11319999999999997
1/7/2019,29.5,11.1,-6.1,9.70397,-0.5420699999999998
1/8/2019,27.8,11.1,-8.9,9.70397,-2.21003
1/9/2019,24.5,8.9,-6.7,8.39343,-0.8994900000000001
1/10/2019,24.5,13.9,0.0,11.371929999999999,3.0917
1/11/2019,28.5,-17.8,-17.8,-7.511760000000001,-7.511760000000001
1/12/2019,23.9,4.4,-10.6,5.71278,-3.2227200000000003
1/13/2019,21.7,5.0,-10.6,6.0702,-3.2227200000000003
1/14/2019,19.1,4.4,-3.9,5.71278,0.7684699999999998
1/15/2019,21.4,8.9,-3.3,8.39343,1.12589
1/16/2019,27.6,11.7,-5.6,10.06139,-0.24421999999999988
1/17/2019,25.1,14.4,-5.6,11.66978,-0.24421999999999988
1/18/2019,25.0,3.9,-6.7,5.41493,-0.8994900000000001
1/19/2019,23.7,6.7,-6.7,7.08289,-0.8994900000000001
1/20/2019,24.5,13.3,1.1,11.01451,3.74697
1/21/2019,25.6,11.7,-6.7,10.06139,-0.8994900000000001
1/22/2019,26.2,-1.1,-10.6,2.4364299999999997,-3.2227200000000003
1/23/2019,23.9,8.9,-9.4,8.39343,-2.5078800000000006
1/24/2019,25.0,-2.2,-15.0,1.7811599999999999,-5.8438
1/25/2019,23.9,5.0,-8.9,6.0702,-2.21003
1/26/2019,28.3,7.2,-5.0,7.380739999999999,0.11319999999999997
1/27/2019,29.5,11.1,-5.0,9.70397,0.11319999999999997
1/28/2019,30.4,-2.8,-15.6,1.42374,-6.201220000000001
1/29/2019,28.4,0.0,-17.2,3.0917,-7.1543399999999995
1/30/2019,30.7,10.0,-10.6,9.0487,-3.2227200000000003
1/31/2019,32.1,-17.8,-17.8,-7.511760000000001,-7.511760000000001
2/1/2019,29.7,-17.8,-17.8,-7.511760000000001,-7.511760000000001
2/2/2019,29.9,15.0,3.3,12.027199999999999,5.05751
2/3/2019,29.4,16.1,-1.1,12.68247,2.4364299999999997
2/4/2019,24.4,14.4,-8.3,11.66978,-1.8526100000000008
2/5/2019,20.9,12.2,-8.3,10.35924,-1.8526100000000008
2/6/2019,17.2,-7.8,-24.4,-1.5547600000000004,-11.44338
2/7/2019,16.9,-5.6,-23.3,-0.24421999999999988,-10.788110000000001
2/8/2019,31.2,2.2,-15.6,4.40224,-6.201220000000001
2/9/2019,32.8,10.0,-10.6,9.0487,-3.2227200000000003
2/10/2019,22.7,2.8,-11.7,4.75966,-3.87799
2/11/2019,20.4,5.6,-8.3,6.427619999999999,-1.8526100000000008
2/12/2019,26.4,10.0,-6.7,9.0487,-0.8994900000000001
2/13/2019,28.5,10.0,-6.7,9.0487,-0.8994900000000001
2/14/2019,22.6,14.4,-5.6,11.66978,-0.24421999999999988
2/15/2019,19.3,14.4,-5.6,11.66978,-0.24421999999999988
2/16/2019,21.5,8.9,-13.3,8.39343,-4.831110000000001
2/17/2019,25.4,1.7,-12.8,4.10439,-4.53326
2/18/2019,20.6,-8.9,-13.3,-2.21003,-4.831110000000001
2/19/2019,20.7,-7.2,-19.4,-1.19734,-8.464879999999999
2/20/2019,27.0,1.7,-17.2,4.10439,-7.1543399999999995
2/21/2019,27.6,0.0,-11.7,3.0917,-3.87799
2/22/2019,24.3,1.7,-6.7,4.10439,-0.8994900000000001
2/23/2019,24.1,3.3,-17.2,5.05751,-7.1543399999999995
2/24/2019,21.2,3.3,-17.2,5.05751,-7.1543399999999995
2/25/2019,20.2,11.1,-11.7,9.70397,-3.87799
2/26/2019,18.9,12.8,-6.7,10.716660000000001,-0.8994900000000001
2/27/2019,19.9,3.3,-6.7,5.05751,-0.8994900000000001
2/28/2019,23.5,12.8,-3.3,10.716660000000001,1.12589
3/1/2019,22.7,11.7,-6.1,10.06139,-0.5420699999999998
3/2/2019,24.3,-1.7,-18.3,2.07901,-7.809610000000001
3/3/2019,31.8,-12.8,-19.4,-4.53326,-8.464879999999999
3/4/2019,28.4,-5.0,-19.4,0.11319999999999997,-8.464879999999999
3/5/2019,29.4,1.7,-14.4,4.10439,-5.4863800000000005
3/6/2019,26.0,6.7,-5.6,7.08289,-0.24421999999999988
3/7/2019,21.1,14.4,-1.7,11.66978,2.07901
3/8/2019,20.1,16.1,-2.8,12.68247,1.42374
3/9/2019,12.4,11.1,-7.2,9.70397,-1.19734
3/10/2019,12.1,10.6,-6.7,9.40612,-0.8994900000000001
3/11/2019,14.8,12.2,-5.6,10.35924,-0.24421999999999988
3/12/2019,14.0,18.9,2.2,14.35043,4.40224
3/13/2019,34.4,3.3,-5.0,5.05751,0.11319999999999997
3/14/2019,26.3,1.1,-9.4,3.74697,-2.5078800000000006
3/15/2019,26.1,7.2,-5.0,7.380739999999999,0.11319999999999997
3/16/2019,29.2,8.9,-6.7,8.39343,-0.8994900000000001
3/17/2019,34.4,10.0,-3.9,9.0487,0.7684699999999998
3/18/2019,36.8,11.1,-3.9,9.70397,0.7684699999999998
3/19/2019,36.9,7.8,-6.7,7.738160000000001,-0.8994900000000001
3/20/2019,35.5,13.9,-1.1,11.371929999999999,2.4364299999999997
3/21/2019,36.3,15.0,1.1,12.027199999999999,3.74697
3/22/2019,36.9,13.3,-0.6,11.01451,2.73428
3/23/2019,36.9,10.6,-0.6,9.40612,2.73428
3/24/2019,36.8,14.4,-2.8,11.66978,1.42374
3/25/2019,36.8,13.9,-3.3,11.371929999999999,1.12589
3/26/2019,36.8,22.8,0.0,16.67366,3.0917
3/27/2019,37.0,23.3,1.7,16.971510000000002,4.10439
3/28/2019,38.5,17.8,3.9,13.69516,5.41493
3/29/2019,39.4,6.7,-3.3,7.08289,1.12589
3/30/2019,41.1,3.9,-2.8,5.41493,1.42374
3/31/2019,40.9,8.9,-2.8,8.39343,1.42374
4/1/2019,40.9,13.9,-2.8,11.371929999999999,1.42374
4/2/2019,40.9,11.7,-1.1,10.06139,2.4364299999999997
4/3/2019,40.9,15.0,1.7,12.027199999999999,4.10439
4/4/2019,39.2,18.3,5.6,13.99301,6.427619999999999
4/5/2019,36.6,21.1,6.1,15.66097,6.72547
4/6/2019,36.7,18.9,5.0,14.35043,6.0702
4/7/2019,36.6,20.6,6.1,15.36312,6.72547
4/8/2019,35.9,23.9,7.2,17.32893,7.380739999999999
4/9/2019,35.5,26.1,5.0,18.639470000000003,6.0702
4/10/2019,36.2,5.6,-11.1,6.427619999999999,-3.5205699999999998
4/11/2019,36.4,6.1,-9.4,6.72547,-2.5078800000000006
4/12/2019,35.1,5.6,-3.3,6.427619999999999,1.12589
4/13/2019,35.1,6.7,-1.1,7.08289,2.4364299999999997
4/14/2019,33.9,19.4,4.4,14.648279999999998,5.71278
4/15/2019,32.9,21.7,3.3,16.01839,5.05751
4/16/2019,34.6,17.8,5.0,13.69516,6.0702
4/17/2019,35.1,16.1,0.6,12.68247,3.4491199999999997
4/18/2019,35.5,13.9,1.1,11.371929999999999,3.74697
4/19/2019,36.1,-17.8,-17.8,-7.511760000000001,-7.511760000000001
4/20/2019,34.8,-17.8,-17.8,-7.511760000000001,-7.511760000000001
4/21/2019,35.7,-17.8,-17.8,-7.511760000000001,-7.511760000000001
4/22/2019,37.4,6.1,1.7,6.72547,4.10439
4/23/2019,37.5,18.3,5.0,13.99301,6.0702
4/24/2019,38.8,21.7,7.2,16.01839,7.380739999999999
4/25/2019,38.4,18.3,1.7,13.99301,4.10439
4/26/2019,39.8,24.4,5.0,17.62678,6.0702
4/27/2019,40.2,21.1,7.2,15.66097,7.380739999999999
4/28/2019,39.7,23.3,0.6,16.971510000000002,3.4491199999999997
4/29/2019,40.9,-17.8,-17.8,-7.511760000000001,-7.511760000000001
4/30/2019,41.6,3.9,-0.6,5.41493,2.73428
5/1/2019,41.6,7.2,-0.6,7.380739999999999,2.73428
5/2/2019,39.0,15.0,3.3,12.027199999999999,5.05751
5/3/2019,40.3,20.0,4.4,15.0057,5.71278
5/4/2019,46.8,21.1,6.1,15.66097,6.72547
5/5/2019,37.1,22.8,3.9,16.67366,5.41493
5/6/2019,38.9,20.0,7.8,15.0057,7.738160000000001
5/7/2019,73.4,13.9,6.7,11.371929999999999,7.08289
5/8/2019,51.7,6.7,0.0,7.08289,3.0917
5/9/2019,54.1,3.3,0.0,5.05751,3.0917
5/10/2019,48.0,12.2,2.2,10.35924,4.40224
5/11/2019,48.2,17.2,0.6,13.337739999999998,3.4491199999999997
5/12/2019,49.2,23.9,7.2,17.32893,7.380739999999999
5/13/2019,90.4,24.4,10.0,17.62678,9.0487
5/14/2019,62.6,25.6,10.0,18.341620000000002,9.0487
5/15/2019,81.8,26.7,10.0,18.99689,9.0487
5/16/2019,81.4,24.4,11.7,17.62678,10.06139
5/17/2019,117.0,23.3,2.2,16.971510000000002,4.40224
5/18/2019,97.2,15.6,3.3,12.38462,5.05751
5/19/2019,97.7,12.8,2.8,10.716660000000001,4.75966
5/20/2019,101.0,5.0,-0.6,6.0702,2.73428
5/21/2019,103.0,5.0,0.0,6.0702,3.0917
5/22/2019,97.0,8.3,2.8,8.036010000000001,4.75966
5/23/2019,98.9,6.1,-1.1,6.72547,2.4364299999999997
5/24/2019,90.6,22.8,3.9,16.67366,5.41493
5/25/2019,75.9,22.8,5.6,16.67366,6.427619999999999
5/26/2019,75.9,21.7,7.8,16.01839,7.738160000000001
5/27/2019,75.6,20.6,6.7,15.36312,7.08289
5/28/2019,74.3,13.3,5.0,11.01451,6.0702
5/29/2019,70.3,15.0,2.8,12.027199999999999,4.75966
5/30/2019,67.5,21.1,8.3,15.66097,8.036010000000001
5/31/2019,67.3,23.9,8.3,17.32893,8.036010000000001
6/1/2019,67.3,24.4,10.0,17.62678,9.0487
6/2/2019,71.1,27.2,10.0,19.29474,9.0487
6/3/2019,69.6,26.7,7.8,18.99689,7.738160000000001
6/4/2019,63.1,24.4,7.8,17.62678,7.738160000000001
6/5/2019,64.9,24.4,9.4,17.62678,8.69128
6/6/2019,85.6,-17.8,-17.8,-7.511760000000001,-7.511760000000001
6/7/2019,185.0,29.4,13.3,20.60528,11.01451
6/8/2019,263.0,28.3,7.2,19.95001,7.380739999999999
6/9/2019,224.0,15.6,3.9,12.38462,5.41493
6/10/2019,335.0,26.1,8.9,18.639470000000003,8.39343
6/11/2019,368.0,25.0,10.0,17.9842,9.0487
6/12/2019,180.0,23.9,8.9,17.32893,8.39343
6/13/2019,101.0,30.6,12.2,21.32012,10.35924
6/14/2019,434.0,28.9,8.9,20.30743,8.39343
6/15/2019,536.0,23.3,10.6,16.971510000000002,9.40612
6/16/2019,585.0,24.4,11.1,17.62678,9.70397
6/17/2019,490.0,20.6,12.8,15.36312,10.716660000000001
6/18/2019,688.0,21.1,11.7,15.66097,10.06139
6/19/2019,803.0,28.3,11.7,19.95001,10.06139
6/20/2019,852.0,28.3,10.0,19.95001,9.0487
6/21/2019,864.0,19.4,8.9,14.648279999999998,8.39343
6/22/2019,972.0,17.2,5.6,13.337739999999998,6.427619999999999
6/23/2019,1020.0,18.3,7.8,13.99301,7.738160000000001
6/24/2019,835.0,26.7,12.2,18.99689,10.35924
6/25/2019,763.0,29.4,8.9,20.60528,8.39343
6/26/2019,671.0,31.1,14.4,21.61797,11.66978
6/27/2019,676.0,33.3,15.6,22.92851,12.38462
6/28/2019,755.0,33.9,15.6,23.28593,12.38462
6/29/2019,746.0,32.8,16.1,22.63066,12.68247
6/30/2019,892.0,32.2,15.0,22.27324,12.027199999999999
7/1/2019,947.0,28.9,12.8,20.30743,10.716660000000001
7/2/2019,947.0,28.9,13.9,20.30743,11.371929999999999
7/3/2019,946.0,32.2,13.3,22.27324,11.01451
7/4/2019,924.0,28.3,13.9,19.95001,11.371929999999999
7/5/2019,1060.0,27.2,13.3,19.29474,11.01451
7/6/2019,1150.0,27.8,13.3,19.65216,11.01451
7/7/2019,1180.0,30.6,13.3,21.32012,11.01451
7/8/2019,1090.0,27.8,11.7,19.65216,10.06139
7/9/2019,1010.0,31.7,11.1,21.97539,9.70397
7/10/2019,882.0,30.6,15.0,21.32012,12.027199999999999
7/11/2019,763.0,33.9,18.9,23.28593,14.35043
7/12/2019,740.0,32.8,16.1,22.63066,12.68247
7/13/2019,711.0,35.0,16.7,23.9412,13.03989
7/14/2019,727.0,32.2,16.7,22.27324,13.03989
7/15/2019,737.0,32.8,13.3,22.63066,11.01451
7/16/2019,654.0,32.8,18.9,22.63066,14.35043
7/17/2019,631.0,33.3,13.3,22.92851,11.01451
7/18/2019,652.0,36.1,15.0,24.59647,12.027199999999999
7/19/2019,609.0,36.7,17.8,24.95389,13.69516
7/20/2019,474.0,30.0,13.3,20.962699999999998,11.01451
7/21/2019,378.0,28.9,13.9,20.30743,11.371929999999999
7/22/2019,358.0,27.2,13.9,19.29474,11.371929999999999
7/23/2019,361.0,30.0,15.0,20.962699999999998,12.027199999999999
7/24/2019,365.0,33.9,17.8,23.28593,13.69516
7/25/2019,364.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
7/26/2019,461.0,32.8,19.4,22.63066,14.648279999999998
7/27/2019,519.0,30.0,16.7,20.962699999999998,13.03989
7/28/2019,364.0,31.7,12.2,21.97539,10.35924
7/29/2019,237.0,31.1,15.0,21.61797,12.027199999999999
7/30/2019,179.0,33.3,19.4,22.92851,14.648279999999998
7/31/2019,195.0,31.7,15.6,21.97539,12.38462
8/1/2019,197.0,27.8,14.4,19.65216,11.66978
8/2/2019,201.0,28.9,15.6,20.30743,12.38462
8/3/2019,206.0,33.3,19.4,22.92851,14.648279999999998
8/4/2019,186.0,33.3,17.8,22.92851,13.69516
8/5/2019,173.0,33.3,14.4,22.92851,11.66978
8/6/2019,176.0,33.3,17.2,22.92851,13.337739999999998
8/7/2019,175.0,29.4,16.7,20.60528,13.03989
8/8/2019,157.0,27.8,16.1,19.65216,12.68247
8/9/2019,174.0,32.8,18.3,22.63066,13.99301
8/10/2019,155.0,32.8,17.8,22.63066,13.69516
8/11/2019,108.0,27.8,16.1,19.65216,12.68247
8/12/2019,88.6,30.6,13.9,21.32012,11.371929999999999
8/13/2019,69.1,31.1,12.2,21.61797,10.35924
8/14/2019,70.0,31.7,13.9,21.97539,11.371929999999999
8/15/2019,73.3,33.3,12.8,22.92851,10.716660000000001
8/16/2019,70.8,28.9,16.1,20.30743,12.68247
8/17/2019,67.9,29.4,11.7,20.60528,10.06139
8/18/2019,85.2,32.8,11.7,22.63066,10.06139
8/19/2019,91.4,34.4,17.8,23.583779999999997,13.69516
8/20/2019,63.3,34.4,16.7,23.583779999999997,13.03989
8/21/2019,74.2,26.1,12.2,18.639470000000003,10.35924
8/22/2019,72.4,31.1,15.6,21.61797,12.38462
8/23/2019,106.0,30.0,9.4,20.962699999999998,8.69128
8/24/2019,82.2,27.2,11.1,19.29474,9.70397
8/25/2019,63.1,35.6,14.4,24.29862,11.66978
8/26/2019,66.7,25.6,10.6,18.341620000000002,9.40612
8/27/2019,65.6,24.4,7.8,17.62678,7.738160000000001
8/28/2019,64.8,32.8,10.0,22.63066,9.0487
8/29/2019,64.9,32.8,12.2,22.63066,10.35924
8/30/2019,64.5,30.6,11.7,21.32012,10.06139
8/31/2019,64.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
9/1/2019,64.9,35.0,17.2,23.9412,13.337739999999998
9/2/2019,65.4,35.6,13.9,24.29862,11.371929999999999
9/3/2019,66.9,-17.8,-17.8,-7.511760000000001,-7.511760000000001
9/4/2019,65.9,30.0,19.4,20.962699999999998,14.648279999999998
9/5/2019,69.3,35.0,17.2,23.9412,13.337739999999998
9/6/2019,72.9,30.0,16.1,20.962699999999998,12.68247
9/7/2019,70.2,29.4,11.7,20.60528,10.06139
9/8/2019,82.8,21.7,9.4,16.01839,8.69128
9/9/2019,100.0,27.8,10.0,19.65216,9.0487
9/10/2019,67.6,30.0,13.3,20.962699999999998,11.01451
9/11/2019,63.9,26.7,7.2,18.99689,7.380739999999999
9/12/2019,69.6,23.9,8.9,17.32893,8.39343
9/13/2019,65.8,25.0,10.0,17.9842,9.0487
9/14/2019,65.5,30.6,12.8,21.32012,10.716660000000001
9/15/2019,66.5,30.0,14.4,20.962699999999998,11.66978
9/16/2019,49.7,28.3,13.3,19.95001,11.01451
9/17/2019,34.5,30.6,10.0,21.32012,9.0487
9/18/2019,34.8,26.7,8.9,18.99689,8.39343
9/19/2019,34.8,30.0,8.9,20.962699999999998,8.39343
9/20/2019,35.0,29.4,8.9,20.60528,8.39343
9/21/2019,34.5,27.8,4.4,19.65216,5.71278
9/22/2019,34.8,24.4,6.1,17.62678,6.72547
9/23/2019,34.8,26.1,10.0,18.639470000000003,9.0487
9/24/2019,34.3,28.3,10.6,19.95001,9.40612
9/25/2019,38.7,27.8,5.0,19.65216,6.0702
9/26/2019,40.1,29.4,6.7,20.60528,7.08289
9/27/2019,38.7,24.4,5.6,17.62678,6.427619999999999
9/28/2019,41.1,25.0,5.6,17.9842,6.427619999999999
9/29/2019,38.1,30.6,7.8,21.32012,7.738160000000001
9/30/2019,36.8,21.1,7.8,15.66097,7.738160000000001
10/1/2019,40.6,11.7,6.1,10.06139,6.72547
10/2/2019,36.5,17.2,4.4,13.337739999999998,5.71278
10/3/2019,35.3,18.9,1.7,14.35043,4.10439
10/4/2019,35.2,26.1,0.6,18.639470000000003,3.4491199999999997
10/5/2019,34.8,19.4,1.1,14.648279999999998,3.74697
10/6/2019,34.8,17.8,-1.1,13.69516,2.4364299999999997
10/7/2019,34.8,24.4,5.6,17.62678,6.427619999999999
10/8/2019,34.8,26.7,6.1,18.99689,6.72547
10/9/2019,35.6,27.8,-5.6,19.65216,-0.24421999999999988
10/10/2019,40.1,-4.4,-11.7,0.4706199999999998,-3.87799
10/11/2019,36.7,10.6,-8.9,9.40612,-2.21003
10/12/2019,34.0,19.4,-0.6,14.648279999999998,2.73428
10/13/2019,32.8,21.7,2.2,16.01839,4.40224
10/14/2019,32.8,22.8,-2.2,16.67366,1.7811599999999999
10/15/2019,43.6,15.6,-1.7,12.38462,2.07901
10/16/2019,40.8,25.6,8.3,18.341620000000002,8.036010000000001
10/17/2019,40.8,25.6,8.3,18.341620000000002,8.036010000000001
10/18/2019,42.3,20.0,-2.2,15.0057,1.7811599999999999
10/19/2019,32.3,18.3,-0.6,13.99301,2.73428
10/20/2019,34.9,10.6,-2.8,9.40612,1.42374
10/21/2019,31.4,11.1,-2.2,9.70397,1.7811599999999999
10/22/2019,32.8,18.3,-1.1,13.99301,2.4364299999999997
10/23/2019,34.2,11.1,-2.8,9.70397,1.42374
10/24/2019,37.1,3.9,-3.9,5.41493,0.7684699999999998
10/25/2019,34.8,15.6,0.6,12.38462,3.4491199999999997
10/26/2019,34.8,23.3,-3.9,16.971510000000002,0.7684699999999998
10/27/2019,34.8,-3.9,-9.4,0.7684699999999998,-2.5078800000000006
10/28/2019,35.1,-17.8,-17.8,-7.511760000000001,-7.511760000000001
10/29/2019,34.8,-3.3,-15.6,1.12589,-6.201220000000001
10/30/2019,38.5,-5.0,-16.1,0.11319999999999997,-6.4990700000000015
10/31/2019,40.1,9.4,-5.6,8.69128,-0.24421999999999988
11/1/2019,34.7,2.2,-8.3,4.40224,-1.8526100000000008
11/2/2019,34.8,14.4,-2.8,11.66978,1.42374
11/3/2019,34.4,16.1,-2.8,12.68247,1.42374
11/4/2019,34.7,10.6,-5.0,9.40612,0.11319999999999997
11/5/2019,46.7,15.0,-3.3,12.027199999999999,1.12589
11/6/2019,39.0,15.0,-3.3,12.027199999999999,1.12589
11/7/2019,36.8,10.6,-2.8,9.40612,1.42374
11/8/2019,36.8,21.1,5.6,15.66097,6.427619999999999
