SAMPLE_NUMBER,SAMPLED_DATE,SAMPLE_NAME,SAMPLING_POINT_DESCRIPTION,SITE,FACILITY,ANALYTE,FORMATTED_ENTRY,UNITS,DEPTH,Target,Date,Time
986876,9/10/2021 8:07,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,11,ng/L,,MLOWM,9/10/2021,8:07:00
962487,9/14/2021 8:20,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,14,ng/L,6,MLOWM,9/14/2021,8:20:00
988993,9/16/2021 8:15,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,9,ng/L,,MLOWM,9/16/2021,8:15:00
962488,9/21/2021 7:12,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,9/21/2021,7:12:00
993215,9/23/2021 8:11,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,,MLOWM,9/23/2021,8:11:00
962489,9/28/2021 8:15,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,4,ng/L,,MLOWM,9/28/2021,8:15:00
981462,10/5/2021 8:03,PL-MAR-MLOWM-A-7,Marston Reservoir Tower,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,7,MLOWM,10/5/2021,8:03:00
1003301,10/8/2021 8:02,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,7,MLOWM,10/8/2021,8:02:00
981463,10/12/2021 7:15,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,13,ng/L,6,MLOWM,10/12/2021,7:15:00
1005599,10/14/2021 8:18,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,15,ng/L,,MLOWM,10/14/2021,8:18:00
981464,10/19/2021 9:56,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,15,ng/L,6,MLOWM,10/19/2021,9:56:00
1008026,10/21/2021 8:32,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,13,ng/L,,MLOWM,10/21/2021,8:32:00
981465,10/26/2021 8:10,PL-MAR-MLOWM-A-5,,Marston WTP MLOW Mid,Marston WTP,Geosmin,14,ng/L,5,MLOWM,10/26/2021,8:10:00
1013428,10/28/2021 8:30,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,9,ng/L,,MLOWM,10/28/2021,8:30:00
1000271,11/2/2021 7:09,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,14,ng/L,6,MLOWM,11/2/2021,7:09:00
1018844,11/4/2021 7:50,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,13,ng/L,,MLOWM,11/4/2021,7:50:00
1000272,11/9/2021 8:34,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,12,ng/L,,MLOWM,11/9/2021,8:34:00
1021898,11/12/2021 7:32,PL-MAR-MLOWH-A-3,,Marston WTP MLOW High,Marston WTP,Geosmin,11,ng/L,3,MLOWH,11/12/2021,7:32:00
1021902,11/12/2021 7:34,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,11,ng/L,6,MLOWM,11/12/2021,7:34:00
1021900,11/12/2021 7:36,PL-MAR-MLOWL-A-11,,Marston WTP MLOW Low,Marston WTP,Geosmin,11,ng/L,11,MLOWL,11/12/2021,7:36:00
1000273,11/16/2021 7:05,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,11,ng/L,6,MLOWM,11/16/2021,7:05:00
1025832,11/18/2021 8:36,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,4,MLOWM,11/18/2021,8:36:00
1000274,11/23/2021 10:55,PL-MAR-MLOWM-A-6,,Marston WTP MLOW Mid,Marston WTP,Geosmin,9,ng/L,6,MLOWM,11/23/2021,10:55:00
1029283,11/26/2021 7:50,PL-MAR-MLOWM-A-7,Sampled at tower,Marston WTP MLOW Mid,Marston WTP,Geosmin,10,ng/L,7,MLOWM,11/26/2021,7:50:00
1029281,11/26/2021 8:11,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,11/26/2021,8:11:00
1030209,11/30/2021 7:55,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,10,ng/L,7,MLOWM,11/30/2021,7:55:00
1000275,11/30/2021 8:10,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,11/30/2021,8:10:00
1033580,12/2/2021 7:51,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,12/2/2021,7:51:00
1033584,12/2/2021 8:09,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,10,ng/L,7,MLOWM,12/2/2021,8:09:00
1016353,12/7/2021 7:25,PL-MAR-MLOWM-A-7,Sampled at tower,Marston WTP MLOW Mid,Marston WTP,Geosmin,8,ng/L,7,MLOWM,12/7/2021,7:25:00
1036692,12/9/2021 8:12,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,8,ng/L,7,MLOWM,12/9/2021,8:12:00
1016354,12/14/2021 8:06,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,8,ng/L,,MLOWM,12/14/2021,8:06:00
1039932,12/16/2021 11:42,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,8,ng/L,7,MLOWM,12/16/2021,11:42:00
1016355,12/21/2021 8:15,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,8,ng/L,,MLOWM,12/21/2021,8:15:00
1016356,12/28/2021 8:10,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,12/28/2021,8:10:00
1044215,12/30/2021 7:50,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,12/30/2021,7:50:00
1032391,1/4/2022 8:22,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,1/4/2022,8:22:00
1049798,1/6/2022 7:27,PL-MAR-MLOWM-A-7,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,1/6/2022,7:27:00
1032392,1/11/2022 8:45,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,1/11/2022,8:45:00
1052225,1/13/2022 7:50,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,1/13/2022,7:50:00
1032393,1/18/2022 8:15,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,1/18/2022,8:15:00
1054191,1/20/2022 8:46,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,1/20/2022,8:46:00
1032394,1/25/2022 8:46,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,1/25/2022,8:46:00
1055977,1/27/2022 8:45,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,7,MLOWM,1/27/2022,8:45:00
1032395,2/1/2022 8:23,PL-MAR-MLOWM-6,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,4,ng/L,6,MLOWM,2/1/2022,8:23:00
1059940,2/3/2022 8:28,PL-MAR-MLOWM-6,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,6,MLOWM,2/3/2022,8:28:00
1046336,2/8/2022 8:20,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,,MLOWM,2/8/2022,8:20:00
1065894,2/10/2022 8:00,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,7,MLOWM,2/10/2022,8:00:00
1046337,2/15/2022 9:52,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,,MLOWM,2/15/2022,9:52:00
1068133,2/17/2022 10:49,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,,MLOWM,2/17/2022,10:49:00
1046338,2/22/2022 8:57,PL-MAR-MLOWM-7,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,7,MLOWM,2/22/2022,8:57:00
1070572,2/24/2022 9:16,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,2/24/2022,9:16:00
1046339,3/1/2022 8:52,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,7,ng/L,7,MLOWM,3/1/2022,8:52:00
1076368,3/3/2022 8:37,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,3/3/2022,8:37:00
1077893,3/8/2022 8:48,PL-MAR-MLOWH-A-4,,Marston WTP MLOW High,Marston WTP,Geosmin,5,ng/L,4,MLOWH,3/8/2022,8:48:00
1058906,3/8/2022 8:50,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,7,MLOWM,3/8/2022,8:50:00
1077891,3/8/2022 8:54,PL-MAR-MLOWL-A-10,,Marston WTP MLOW Low,Marston WTP,Geosmin,5,ng/L,10,MLOWL,3/8/2022,8:54:00
1078555,3/10/2022 9:05,PL-MAR-MLOWM-7,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,7,MLOWM,3/10/2022,9:05:00
1078551,3/10/2022 9:07,PL-MAR-MLOWH-4,Marston WTP MLOW High,Marston WTP MLOW High,Marston WTP,Geosmin,5,ng/L,4,MLOWH,3/10/2022,9:07:00
1078549,3/10/2022 9:09,PL-MAR-MLOWL-10,Marston WTP MLOW Low,Marston WTP MLOW Low,Marston WTP,Geosmin,5,ng/L,10,MLOWL,3/10/2022,9:09:00
1058907,3/15/2022 10:01,PL-MAR-MLOWM-7,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,7,MLOWM,3/15/2022,10:01:00
1081413,3/17/2022 9:10,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,7,MLOWM,3/17/2022,9:10:00
1058908,3/22/2022 9:00,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,6,ng/L,,MLOWM,3/22/2022,9:00:00
1084451,3/24/2022 14:01,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,5,ng/L,,MLOWM,3/24/2022,14:01:00
1058909,3/29/2022 9:00,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,4,ng/L,,MLOWM,3/29/2022,9:00:00
1086503,3/31/2022 8:08,PL-MAR-MLOWM-A-7,,Marston WTP MLOW Mid,Marston WTP,Geosmin,4,ng/L,7,MLOWM,3/31/2022,8:08:00
1091180,4/7/2022 8:47,PL-MAR-MLOWM-A,,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,,MLOWM,4/7/2022,8:47:00
1074238,4/12/2022 8:31,PL-MAR-MLOWM-4,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,4,MLOWM,4/12/2022,8:31:00
1074239,4/18/2022 10:25,PL-MAR-MLOWM-4,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,4,MLOWM,4/18/2022,10:25:00
1088833,5/3/2022 12:02,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,2,ng/L,,MLOWM,5/3/2022,12:02:00
1106471,5/5/2022 14:33,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,2,ng/L,4,MLOWM,5/5/2022,14:33:00
1088834,5/10/2022 9:42,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,,MLOWM,5/10/2022,9:42:00
1088835,5/17/2022 9:11,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,2,ng/L,4,MLOWM,5/17/2022,9:11:00
1111687,5/19/2022 10:01,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,2,ng/L,4,MLOWM,5/19/2022,10:01:00
1088836,5/24/2022 9:32,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,2,ng/L,,MLOWM,5/24/2022,9:32:00
1114355,5/26/2022 15:22,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,4,MLOWM,5/26/2022,15:22:00
1088837,5/31/2022 9:01,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,,MLOWM,5/31/2022,9:01:00
1119241,6/2/2022 9:07,PL-MAR-MLOWM-A-4,,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,4,MLOWM,6/2/2022,9:07:00
1104131,6/14/2022 9:01,PL-MAR-MLOWM,Marston WTP MLOW Mid,Marston WTP MLOW Mid,Marston WTP,Geosmin,3,ng/L,,MLOWM,6/14/2022,9:01:00
