Date ,Conduit 20 to Marston Total (No Chatfield water) ,Conduit 20 (with Chatfield flow) (cfs),Marston WTP Outflow (cfs),Strontia Springs Outflow (cfs),"Marston Temperature, high (C)","Marston Temperature, low (C)"
8/11/2018,114.95,114.95,108.29,190,30.55555556,15.55555556
8/12/2018,114.94,114.94,93.46,190,31.66666667,14.44444444
8/13/2018,114.92,114.92,98.88,190,31.11111111,13.33333333
8/14/2018,114.9,114.9,101.75,190,29.44444444,13.33333333
8/15/2018,114.87,114.87,92.82,193,27.22222222,15.55555556
8/16/2018,114.86,114.86,92.82,193,23.88888889,14.44444444
8/17/2018,114.85,114.85,92.82,193,28.88888889,15
8/18/2018,114.78,114.78,92.82,193,28.88888889,15
8/19/2018,114.81,114.81,79.42,193,25,13.33333333
8/20/2018,114.81,114.81,77.35,193,28.88888889,8.888888889
8/21/2018,114.78,114.78,69.22,193,24.44444444,9.444444444
8/22/2018,81.36,81.36,61.88,158,23.33333333,13.33333333
8/23/2018,76.16,76.16,61.88,151,23.33333333,13.33333333
8/24/2018,76.15,76.15,61.88,151,29.44444444,13.33333333
8/25/2018,85.17,85.17,72.41,164,30,15.55555556
8/26/2018,91.92,91.92,77.35,169,29.44444444,15.55555556
8/27/2018,91.87,91.87,77.35,169,31.11111111,15
8/28/2018,91.9,91.9,77.35,169,32.22222222,12.22222222
8/29/2018,100.77,100.77,87.88,178,22.77777778,11.66666667
8/30/2018,97.46,97.46,92.82,174,30.55555556,13.33333333
8/31/2018,98.57,98.57,92.82,174,32.22222222,13.88888889
9/1/2018,98.61,98.61,92.82,176,30,13.33333333
9/2/2018,98.58,98.58,92.82,174,30,11.66666667
9/3/2018,98.61,98.61,92.82,174,25,11.66666667
9/4/2018,98.58,98.58,92.82,175,23.88888889,11.66666667
9/5/2018,98.59,98.59,92.82,174,22.77777778,11.66666667
9/6/2018,99.62,99.62,75.6,174,26.11111111,10.55555556
9/7/2018,99.6,99.6,70.65,174,23.33333333,11.11111111
9/8/2018,108.41,108.41,106.38,181,22.77777778,10
9/9/2018,115.38,115.38,108.29,192,28.33333333,12.77777778
9/10/2018,115.32,115.32,108.29,195,28.88888889,12.22222222
9/11/2018,102.89,102.89,108.29,187,30,11.94444444
9/12/2018,99.57,99.57,108.29,174,31.11111111,11.66666667
9/13/2018,99.58,99.58,108.29,174,32.77777778,14.44444444
9/14/2018,99.58,99.58,108.29,174,33.88888889,11.11111111
9/15/2018,95.42,95.42,108.29,173,31.66666667,10.55555556
9/16/2018,91.77,91.77,108.29,165,32.77777778,10.55555556
9/17/2018,91.74,91.74,108.29,152,32.77777778,11.66666667
9/18/2018,91.7,91.7,108.29,133,32.22222222,13.33333333
9/19/2018,92.8,92.8,108.29,134,30,13.33333333
9/20/2018,92.93,92.93,108.29,135,27.77777778,14.44444444
9/21/2018,92.96,92.96,108.29,135,27.77777778,11.11111111
9/22/2018,92.96,92.96,108.29,134,25,10.55555556
9/23/2018,92.95,92.95,108.29,134,28.88888889,10.55555556
9/24/2018,92.94,92.94,108.29,133,28.88888889,11.66666667
9/25/2018,92.97,92.97,108.29,133,23.33333333,6.111111111
9/26/2018,105.94,105.94,108.29,133,16.66666667,6.666666667
9/27/2018,106.24,106.24,108.29,133,21.11111111,5.555555556
9/28/2018,106.45,106.45,108.29,133,25.55555556,5.555555556
9/29/2018,107.56,107.56,108.29,133,12.22222222,2.777777778
9/30/2018,107.67,107.67,95.85,134,28.33333333,6.111111111
10/1/2018,105.67,105.67,92.82,133,15,6.111111111
10/2/2018,92.56,92.56,92.82,122,18.33333333,7.222222222
10/3/2018,88.74,88.74,92.82,116,25.55555556,11.66666667
10/4/2018,90.13,90.13,82.45,116,28.88888889,10
10/5/2018,79.33,79.33,70.01,108,17.22222222,6.666666667
10/6/2018,72.94,72.94,55.18,101,22.22222222,2.222222222
10/7/2018,40.37,40.37,46.41,68,13.88888889,3.333333333
10/8/2018,37.96,37.96,46.41,64,8.333333333,2.777777778
10/9/2018,37.45,37.45,46.41,64,4.444444444,2.222222222
10/10/2018,36.9,36.9,46.41,64,4.444444444,-0.555555556
10/11/2018,37.76,37.76,46.41,66,2.777777778,-0.555555556
10/12/2018,38.76,38.76,46.41,65,9.444444444,2.222222222
10/13/2018,38.69,38.69,46.41,64,17.22222222,0.555555556
10/14/2018,37.17,37.17,46.41,64,18.33333333,-5
10/15/2018,37.33,37.33,70.01,65,-3.888888889,-8.888888889
10/16/2018,37.92,37.92,77.35,63,7.777777778,-8.888888889
10/17/2018,37.99,37.99,56.3,63,12.22222222,-0.555555556
10/18/2018,37.46,37.46,46.41,63,16.66666667,1.666666667
10/19/2018,36.78,36.78,44.34,63,20,8.333333333
10/20/2018,36.04,36.04,30.94,63,18.33333333,1.666666667
10/21/2018,38,38,30.94,63,20.55555556,1.666666667
10/22/2018,38.3,38.3,30.94,63,22.22222222,4.444444444
10/23/2018,36.61,36.61,44.02,63,23.33333333,4.444444444
10/24/2018,36.69,36.69,61.56,63,22.77777778,4.444444444
10/25/2018,39.81,39.81,42.9,72,15.55555556,3.333333333
10/26/2018,68.67,68.67,91.86,97,17.77777778,2.777777778
10/27/2018,74.13,74.13,75.44,96,18.88888889,2.777777778
10/28/2018,76.04,76.04,61.88,97,21.11111111,5
10/29/2018,99.37,99.37,118.66,125,23.88888889,3.333333333
10/30/2018,107.56,107.56,153.4,128,25.55555556,3.333333333
10/31/2018,106.51,106.51,154.7,128,5.555555556,0
11/1/2018,106.18,106.18,152.15,128,10.55555556,0
11/2/2018,107.51,107.51,131.89,128,11.11111111,0
11/3/2018,95.9,95.9,123.76,126,17.77777778,0
11/4/2018,93.51,93.51,123.76,126,10,-1.111111111
11/5/2018,94.58,94.58,123.76,129,12.22222222,2.222222222
11/6/2018,93.54,93.54,124.08,131,12.77777778,-2.777777778
11/7/2018,93.49,93.49,145.61,130,5.555555556,-3.333333333
11/8/2018,100.43,100.43,151.99,130,10.55555556,-3.333333333
11/9/2018,106,106,129.66,128,3.333333333,-7.222222222
11/10/2018,107.11,107.11,108.29,132,7.222222222,-7.222222222
11/11/2018,107.33,107.33,114.51,134,13.33333333,-3.333333333
11/12/2018,106.96,106.96,123.76,133,-2.777777778,-6.666666667
11/13/2018,106.26,106.26,123.76,133,-2.222222222,-10
11/14/2018,106.18,106.18,138.11,133,9.444444444,-5.555555556
11/15/2018,106.01,106.01,144.06,133,16.66666667,0.555555556
11/16/2018,133.73,133.73,149.44,161,16.66666667,0
11/17/2018,137.76,137.76,126.31,164,14.44444444,1.111111111
11/18/2018,138.18,138.18,123.76,163,1.111111111,-6.666666667
11/19/2018,137.25,148.05,123.76,164,8.888888889,-5
11/20/2018,108.29,119.29,123.76,136,9.444444444,-4.444444444
11/21/2018,98.83,109.83,123.76,122,14.44444444,-4.444444444
11/22/2018,98.57,109.45,121.85,122,16.11111111,-3.333333333
11/23/2018,98.16,109.16,92.82,122,14.44444444,0
11/24/2018,97.52,108.52,92.82,122,11.66666667,-0.555555556
11/25/2018,97.82,108.82,110.36,122,15.55555556,-3.888888889
11/26/2018,95.96,113.96,139.71,122,5.555555556,-7.777777778
11/27/2018,100.07,118.07,154.7,122,10.55555556,-6.111111111
11/28/2018,96.75,114.75,151.99,122,10.55555556,-0.555555556
11/29/2018,99.79,118.79,126.47,122,15.55555556,0.555555556
11/30/2018,97.61,116.61,123.44,122,15.55555556,-3.888888889
12/1/2018,96.7,116,108.29,122,1.111111111,-6.111111111
12/2/2018,96.76,115.76,114.51,122,7.222222222,-8.888888889
12/3/2018,98.68,117.68,148,122,1.666666667,-6.666666667
12/4/2018,90.1,109.1,126.63,123,0.555555556,-9.444444444
12/5/2018,97.12,116.12,129.02,123,3.333333333,-7.222222222
12/6/2018,97.94,116.94,139.23,124,9.444444444,-6.666666667
12/7/2018,95.04,114.04,125.2,123,-1.666666667,-8.333333333
12/8/2018,99.12,118.12,123.76,123,5,-8.333333333
12/9/2018,94.38,113.38,123.76,123,8.888888889,-8.333333333
12/10/2018,96.43,115.43,123.76,122,6.666666667,-6.111111111
12/11/2018,98.05,117.05,123.76,123,12.77777778,-5.555555556
12/12/2018,94.04,113.04,150.87,123,14.44444444,-1.666666667
12/13/2018,114.41,133.41,139.23,146,12.22222222,-5
12/14/2018,117.76,136.76,139.23,148,6.666666667,-4.444444444
12/15/2018,122.33,141.33,134.92,148,12.77777778,-1.111111111
12/16/2018,118.12,137.12,123.76,147,12.22222222,-3.333333333
12/17/2018,120.12,139.12,123.76,147,15.55555556,-2.222222222
12/18/2018,123.51,142.51,132.05,148,12.77777778,0
12/19/2018,98.52,111.52,139.23,128,13.33333333,0.555555556
12/20/2018,94.38,113.38,124.88,123,7.777777778,-6.666666667
12/21/2018,96.18,115.18,123.76,119,9.444444444,-3.333333333
12/22/2018,94.84,94.84,123.76,118,16.66666667,-3.333333333
12/23/2018,92.9,111.9,123.76,119,1.666666667,-7.777777778
12/24/2018,95.08,114.08,123.28,120,11.11111111,-3.888888889
12/25/2018,98.12,117.12,99.84,119,8.333333333,-3.333333333
12/26/2018,96.23,115.23,78.94,118,6.111111111,-7.222222222
12/27/2018,94.52,113.52,77.35,118,2.777777778,-7.222222222
12/28/2018,70.06,89.06,100.16,94,-1.666666667,-10.55555556
12/29/2018,68.89,87.89,131.89,91,-5,-14.44444444
12/30/2018,69.32,88.32,139.23,90.6,5.555555556,-12.77777778
12/31/2018,68.63,87.63,124.08,92,12.22222222,-8.333333333
1/1/2019,68.27,87.27,123.76,92,12.22222222,-16.11111111
1/2/2019,67.13,86.13,131.42,92,8.611111111,-16.11111111
1/3/2019,70.73,89.73,149.6,90,5,-16.11111111
1/4/2019,57.82,76.82,166.82,81,8.333333333,-3.333333333
1/5/2019,58.67,77.67,154.86,81,17.22222222,-1.111111111
1/6/2019,59.69,78.69,139.71,82,14.44444444,-1.666666667
1/7/2019,56.42,75.42,139.23,82,11.11111111,-6.111111111
1/8/2019,62.77,81.77,144.88,98,11.11111111,-3.333333333
1/9/2019,78.13,97.13,154.7,100,6.666666667,-5.555555556
1/10/2019,77.03,96.03,139.39,102,8.333333333,-6.111111111
1/11/2019,99.43,118.43,130.62,120,12.22222222,0
1/12/2019,100.04,119.04,123.76,122,0.555555556,-1.111111111
1/13/2019,103.43,122.43,129.18,122,2.222222222,-9.444444444
1/14/2019,101.05,120.05,154.38,122,4.444444444,-9.444444444
1/15/2019,81.19,100.19,154.7,105,6.666666667,-8.333333333
1/16/2019,72.7,91.7,154.7,94,9.444444444,-6.666666667
1/17/2019,71.53,90.53,154.7,93,12.22222222,-2.222222222
1/18/2019,73.17,92.17,135.4,93,12.77777778,-1.666666667
1/19/2019,70.09,89.09,123.76,92,2.777777778,-8.888888889
1/20/2019,72.33,91.33,123.76,93,6.666666667,-6.666666667
1/21/2019,73.38,92.38,124.34,94,12.22222222,-2.222222222
1/22/2019,89.06,108.06,144.81,115,12.77777778,-5
1/23/2019,98.5,117.5,154.7,119,-1.111111111,-10.55555556
1/24/2019,96.58,115.58,137.64,120,7.222222222,-10.55555556
1/25/2019,96.55,115.55,123.71,120,-1.111111111,-11.66666667
1/26/2019,98.96,117.96,122.8,123,5.555555556,-11.66666667
1/27/2019,95.49,114.49,126.15,120,5.555555556,-5.555555556
1/28/2019,97.82,116.82,146.73,120,11.11111111,-6.111111111
1/29/2019,97.54,116.54,154.7,120,-2.222222222,-14.44444444
1/30/2019,95.46,114.46,125.99,129,0,-14.44444444
1/31/2019,98.99,117.99,133.97,120,10,-13.88888889
2/1/2019,95.6,114.6,139.23,121,12.77777778,-6.666666667
2/2/2019,96.05,115.05,139.23,120,14.44444444,-5
2/3/2019,97.49,116.49,139.23,120,15,-6.111111111
2/4/2019,115.84,134.84,130.14,140,16.11111111,1.666666667
2/5/2019,123.42,142.42,123.76,144,15,-7.222222222
2/6/2019,122.32,141.32,123.76,144,12.77777778,-7.777777778
2/7/2019,120.28,139.28,149.28,144,-7.222222222,-20
2/8/2019,104.97,123.97,154.7,120,-7.222222222,-20
2/9/2019,99.43,118.43,152.63,120,2.222222222,-13.33333333
2/10/2019,100,119,139.23,120,10,-8.333333333
2/11/2019,99.47,118.47,130.62,120,0,-11.66666667
2/12/2019,80.09,99.09,123.76,106,4.444444444,-12.77777778
2/13/2019,79.14,98.14,123.76,100,10,-5.555555556
2/14/2019,79.75,98.75,123.76,101,13.33333333,-5.555555556
2/15/2019,77.39,96.39,138.43,101,12.77777778,-4.444444444
2/16/2019,71.32,90.32,124.4,105,15,-4.444444444
2/17/2019,76.51,95.51,123.76,105,6.666666667,-7.777777778
2/18/2019,76.86,95.86,123.76,100,2.222222222,-13.33333333
2/19/2019,75.14,94.14,123.76,100,-8.333333333,-12.77777778
2/20/2019,75.3,94.3,134.45,100,-6.666666667,-13.88888889
2/21/2019,77.24,96.24,143.38,100,-1.666666667,-13.33333333
2/22/2019,77.26,87.26,154.7,100,1.111111111,-11.66666667
2/23/2019,116.01,126.01,154.7,137,-0.555555556,-6.666666667
2/24/2019,119.85,129.85,154.7,140,2.222222222,-10
2/25/2019,121.56,131.56,154.7,140,6.666666667,-10
2/26/2019,124.81,134.81,149.6,140,9.444444444,-8.888888889
2/27/2019,119.85,130.85,139.23,141,10.55555556,-7.777777778
2/28/2019,121.87,132.87,139.23,142,1.666666667,-7.222222222
3/1/2019,119.45,130.45,138.59,149,11.11111111,-0.555555556
3/2/2019,118.61,129.61,123.76,142,11.11111111,-3.888888889
3/3/2019,117.93,128.93,131.73,142,1.111111111,-12.77777778
3/4/2019,117.5,128.5,146.41,142,-12.77777778,-17.77777778
3/5/2019,117.62,128.62,154.7,142,-6.111111111,-15.55555556
3/6/2019,120.93,131.93,143.7,142,0,-15.55555556
3/7/2019,119.57,130.57,139.23,142,5,-10
3/8/2019,149.26,159.26,139.23,170,13.33333333,-1.666666667
3/9/2019,151.42,162.42,139.23,173,15.55555556,1.111111111
3/10/2019,154.83,165.83,147.36,178,10,-5
3/11/2019,152.4,163.4,154.7,179,10.55555556,-4.444444444
3/12/2019,153.64,163.64,140.67,179,12.22222222,-2.777777778
3/13/2019,135.31,146.31,123.76,160,14.44444444,1.111111111
3/14/2019,129.47,140.47,123.76,160,3.333333333,-3.888888889
3/15/2019,129.76,140.76,136.2,160,1.666666667,-3.888888889
3/16/2019,119.37,119.37,139.23,160,7.777777778,-10
3/17/2019,120.3,120.3,139.23,161,8.888888889,-6.111111111
3/18/2019,107.89,107.89,145.45,149,10,-2.777777778
3/19/2019,104.95,104.95,154.7,144,5,-1.666666667
3/20/2019,104.93,104.93,154.7,144,7.777777778,-5
3/21/2019,104.92,104.92,141.14,144,13.33333333,-3.333333333
3/22/2019,104.91,104.91,139.23,144,15,2.777777778
3/23/2019,104.96,104.96,137.48,140,12.22222222,1.111111111
3/24/2019,104.95,104.95,123.76,140,10.55555556,-1.111111111
3/25/2019,109.29,109.29,123.76,140,13.33333333,-1.111111111
3/26/2019,105.2,105.2,139.23,140,14.44444444,0
3/27/2019,104.74,104.74,139.23,140,20.55555556,3.333333333
3/28/2019,104.61,104.61,139.23,140,22.77777778,4.444444444
3/29/2019,125.76,125.76,124.08,163,22.77777778,2.777777778
3/30/2019,129.08,129.08,123.76,166,6.666666667,-2.222222222
3/31/2019,128.41,128.41,137.48,166,3.333333333,-1.666666667
4/1/2019,128.13,128.13,139.23,166,8.333333333,-2.222222222
4/2/2019,127.97,127.97,150.23,166,13.88888889,0.555555556
4/3/2019,127.78,127.78,150.71,166,10.55555556,1.666666667
4/4/2019,127.76,127.76,139.23,162,15,1.111111111
4/5/2019,127.74,127.74,144.65,161,17.77777778,3.888888889
4/6/2019,127.72,127.72,154.7,162,21.66666667,5.555555556
4/7/2019,127.69,127.69,161.88,161,20,3.888888889
4/8/2019,127.69,127.69,170.17,161,20.55555556,5.555555556
4/9/2019,144.86,144.86,154.86,180,22.77777778,8.888888889
4/10/2019,153.66,153.66,136.04,189,24.44444444,4.444444444
4/11/2019,153.7,153.7,123.76,187,5.555555556,-8.333333333
4/12/2019,153.53,153.53,135.24,187,5.555555556,-6.111111111
4/13/2019,153.52,153.52,139.23,186,6.666666667,-2.777777778
4/14/2019,153.58,153.58,139.23,186,6.666666667,-1.666666667
4/15/2019,153.61,153.61,163.23,185,17.77777778,2.777777778
4/16/2019,116.66,116.66,166.5,150,21.11111111,2.777777778
4/17/2019,112.28,112.28,154.7,146,16.11111111,3.888888889
4/18/2019,149.31,149.31,154.7,184,15.55555556,2.222222222
4/19/2019,153.01,153.01,154.7,187,14.44444444,0.555555556
4/20/2019,153.03,153.03,154.7,187,21.66666667,4.444444444
4/21/2019,153.05,153.05,154.7,187,25.55555556,9.444444444
4/22/2019,153.04,153.04,154.7,187,19.44444444,4.444444444
4/23/2019,153.08,153.08,154.7,186,6.666666667,4.444444444
4/24/2019,153.09,153.09,154.7,185,17.77777778,4.444444444
4/25/2019,153.13,153.13,181.87,186,21.11111111,6.666666667
4/26/2019,153.19,153.19,196.59,186,17.22222222,7.777777778
4/27/2019,153.17,153.17,193.28,186,23.88888889,6.111111111
4/28/2019,153.07,153.07,175.77,186,20,7.222222222
4/29/2019,153.06,153.06,179.49,187,23.33333333,-0.555555556
4/30/2019,153.08,153.08,130.32,187,4.444444444,-1.111111111
5/1/2019,118.64,118.64,52.45,153,3.888888889,-0.555555556
5/2/2019,71.46,71.46,29.24,106,6.666666667,0.555555556
5/3/2019,52.12,52.12,28.33,102,15,1.666666667
5/4/2019,47.82,47.82,27.42,83,19.44444444,3.888888889
5/5/2019,47.85,47.85,27.69,82,21.66666667,6.666666667
5/6/2019,31.09,31.09,27.26,106,22.77777778,6.666666667
5/7/2019,28.1,28.1,28.43,161,18.88888889,7.777777778
5/8/2019,28.07,28.07,26.4,164,11.66666667,6.666666667
5/9/2019,43.6,43.6,29.48,179,6.666666667,-0.555555556
5/10/2019,48,48,29.77,181,7.222222222,0
5/11/2019,48.02,48.02,30.13,181,12.22222222,1.666666667
5/12/2019,29.08,29.08,29.14,164,17.77777778,2.777777778
5/13/2019,0.1,0.1,29.06,135,22.22222222,5.555555556
5/14/2019,0.09,0.09,28.96,173,24.44444444,9.444444444
5/15/2019,0.06,0.06,58.39,211,26.11111111,8.333333333
5/16/2019,0.49,0.49,59.13,264,26.66666667,11.11111111
5/17/2019,53.12,53.12,38.54,281,25,11.11111111
5/18/2019,60.13,60.13,29.77,282,22.22222222,3.333333333
5/19/2019,60.13,60.13,29.4,281,15.55555556,3.333333333
5/20/2019,60.11,60.11,28.69,281,12.77777778,2.222222222
5/21/2019,82.91,82.91,29.7,303,5.555555556,0
5/22/2019,90.19,90.19,29.12,308,5,0
5/23/2019,90.1506,90.1506,27.86,290,8.888888889,3.333333333
5/24/2019,89.92,89.92,27.17,154,10.55555556,1.111111111
5/25/2019,89.91,89.91,27.31,154,21.11111111,3.888888889
5/26/2019,89.9,89.9,27.06,154,23.33333333,7.777777778
5/27/2019,89.89,89.89,26.16,154,21.66666667,7.222222222
5/28/2019,89.89,89.89,25.66,159,18.88888889,6.666666667
5/29/2019,89.8979,89.8979,25.74,154,13.33333333,6.666666667
5/30/2019,89.8903,89.8903,29.97,155,14.44444444,5
5/31/2019,89.8917,89.8917,29.5,154,20,6.666666667
6/1/2019,89.9,89.9,69.2,154,22.77777778,7.222222222
6/2/2019,133.79,133.79,74.86,208,22.77777778,11.66666667
6/3/2019,230.8999,230.8999,105.09,304,25.55555556,8.333333333
6/4/2019,238.36,238.36,105.41,311,23.88888889,9.444444444
6/5/2019,238.77,238.77,115.87,311,24.44444444,8.888888889
6/6/2019,271.2141,271.2141,120.86,391,24.44444444,8.888888889
6/7/2019,280.7,280.7,149.72,564,26.66666667,8.888888889
6/8/2019,281.34,281.34,77.85,541,28.33333333,15.55555556
6/9/2019,281.9,281.9,44.64,532,27.22222222,13.33333333
6/10/2019,94.17,94.17,44.5,551,15.55555556,6.666666667
6/11/2019,60.44,60.44,59.35,382,26.11111111,10
6/12/2019,61.46,61.46,63.64,169,25,12.77777778
6/13/2019,87.27,87.27,87.8,314,22.77777778,11.66666667
6/14/2019,90.46,90.46,85.81,603,29.44444444,11.11111111
6/15/2019,90.52,90.52,150.34,661,28.33333333,10.55555556
6/16/2019,90.51,90.51,149.85,665,23.88888889,10.55555556
6/17/2019,175.54,175.54,150.57,742,26.66666667,11.11111111
6/18/2019,168.24,168.24,116.06,940,19.44444444,12.77777778
6/19/2019,164.29,164.29,99.31,991,24.44444444,10.55555556
6/20/2019,164.11,164.11,120.31,992,26.66666667,10.55555556
6/21/2019,144.24,144.24,111.07,1062,27.22222222,12.22222222
6/22/2019,139.78,139.78,90.88,1192,20.55555556,7.777777778
6/23/2019,139.5,139.5,90.71,1108,16.11111111,5.555555556
6/24/2019,119.17,119.17,105.5,944,17.22222222,6.111111111
6/25/2019,110.36,110.36,79.56,886,27.22222222,10
6/26/2019,110.1,110.1,90.69,794,27.77777778,10
6/27/2019,110.08,110.08,90.36,886,31.11111111,12.22222222
6/28/2019,108.77,108.77,91.9,854,33.88888889,14.44444444
6/29/2019,108.76,108.76,92.72,930,34.44444444,16.66666667
6/30/2019,108.74,108.74,75.63,1059,32.22222222,15.55555556
7/1/2019,71.82,71.82,57.63,1034,32.77777778,15
7/2/2019,39.22,39.22,32.98,1051,30,13.33333333
7/3/2019,35.06,35.06,73.12,997,31.11111111,15
7/4/2019,35.08,35.08,77.77,1047,32.22222222,16.11111111
7/5/2019,35.14,35.14,45.74,1179,27.77777778,16.11111111
7/6/2019,35.17,35.17,32.03,1298,26.66666667,13.88888889
7/7/2019,35.15,35.15,75.39,1217,27.77777778,13.88888889
7/8/2019,35.12,35.12,91.75,1137,31.11111111,13.33333333
7/9/2019,35.13,35.13,93.37,1029,26.66666667,11.66666667
7/10/2019,86.21,86.21,92.28,923,31.66666667,15
7/11/2019,96,96,92.37,885,30.55555556,16.11111111
7/12/2019,96,96,92.08,873,33.88888889,18.88888889
7/13/2019,95.97,95.97,60.09,835,32.22222222,16.66666667
7/14/2019,96.03,96.03,59.54,882,35.55555556,18.33333333
7/15/2019,96.01,96.01,83.01,823,31.66666667,16.66666667
7/16/2019,96,96,92.34,802,32.77777778,16.11111111
7/17/2019,95.98,95.98,96.02,779,33.88888889,22.22222222
7/18/2019,51.7384,51.7384,108.37,774,34.44444444,15
7/19/2019,3.141,3.141,109.22,626,35.55555556,15.55555556
7/20/2019,0,0,95.55,473,36.11111111,16.66666667
7/21/2019,0,0,54.23,418,30,13.88888889
7/22/2019,0,0,77.35,412,28.88888889,14.44444444
7/23/2019,0,0,82.98,397,28.88888889,15
7/24/2019,0,0,92.48,394,30.55555556,15.55555556
7/25/2019,43.1688,43.1688,62.94,437,35,17.22222222
7/26/2019,54.8051,54.8051,61.14,625,34.16666667,18.05555556
7/27/2019,72.175,72.175,73.23,546,33.33333333,18.88888889
7/28/2019,77.53,77.53,76.21,440,30.55555556,19.44444444
7/29/2019,132.67,132.67,121.3,325,31.66666667,14.44444444
7/30/2019,103.59,103.59,91.82,317,32.22222222,17.77777778
7/31/2019,100.93,100.93,92.54,318,34.44444444,18.33333333
8/1/2019,100.95,100.95,77.02,319,32.22222222,16.11111111
8/2/2019,95.87,95.87,89.68,320,27.77777778,15
8/3/2019,93.81,93.81,88.09,320,29.44444444,16.66666667
8/4/2019,93.79,93.79,87.93,282,33.88888889,18.88888889
8/5/2019,93.77,93.77,86.66,271,34.44444444,18.88888889
8/6/2019,93.76,93.76,87.29,270,31.11111111,15
8/7/2019,98.11,98.11,86.12,271,34.44444444,16.11111111
8/8/2019,72.96,72.96,57.7,212,34.44444444,18.33333333
8/9/2019,68.53,68.53,55.93,268,34.44444444,20.55555556
8/10/2019,68.42,68.42,54.77,177,33.33333333,18.33333333
8/11/2019,68.44,68.44,53.49,171,28.88888889,18.88888889
8/12/2019,104.93,104.93,83.08,178,27.77777778,15.55555556
8/13/2019,125.55,125.55,114.87,200,31.11111111,15.55555556
8/14/2019,114.41,114.41,99.5,188,31.66666667,13.88888889
8/15/2019,98.87,98.87,88.51,176,32.22222222,15
8/16/2019,98.25,98.25,87.94,167,33.88888889,14.44444444
8/17/2019,97.27,97.27,87.6,164,29.44444444,16.11111111
8/18/2019,97.34,97.34,87.05,201,31.11111111,13.88888889
8/19/2019,101.88,101.88,100.68,188,35,14.44444444
8/20/2019,160.33,160.33,140.51,233,35,13.88888889
8/21/2019,121.92,121.92,102.46,200,35,15.55555556
8/22/2019,74.67,74.67,59.13,168,25.55555556,13.33333333
8/23/2019,99.72,99.72,84.95,194,29.44444444,16.66666667
8/24/2019,100.42,100.42,87.5,171,30,13.88888889
8/25/2019,100.38,100.38,83.46,169,30,15.55555556
8/26/2019,100.41,100.41,85.25,170,34.44444444,15.55555556
8/27/2019,100.39,100.39,82.95,169,25,13.33333333
8/28/2019,100.4,100.4,82.96,169,23.88888889,11.11111111
8/29/2019,100.42,100.42,83.5,169,31.66666667,11.11111111
8/30/2019,100.4,100.4,82.89,169,32.77777778,14.44444444
8/31/2019,100.38,100.38,83.37,169,27.77777778,13.88888889
9/1/2019,100.38,100.38,81.78,170,31.66666667,15.55555556
9/2/2019,111.93,111.93,91.82,184,35,17.22222222
